# version: 4.2.21
# date: 2023/10/12
# data: E:\LipidSearch\data\Akeem\AD gang_lipidomics\FAD10_gangliosides.raw
# filter: TopRankFilter(Peak) TopRankFilter(Lipid) Class(CL,DLCL,MLCL,LPA,PA,LPC,PC,LPE,PE,LPG,PG,LPI,PI,LPS,PS,PIP,PIP2,PIP3,Cer,CerP,CerPE,Hex1SPH,Hex1Cer,Hex2Cer,Hex3Cer,CerG2GNAc1,CerG3GNAc1,CerG3GNAc2,GM3,GM2,GM1,GD1a,GD1b,GD2,GD3,GT1a,GT1b,GT1c,GT2,GT3,GQ1c,GQ1b,LSM,phSM,SM,SPH,SPHP,ST,AcHexSiE,AcHexStE,AcHexZyE,AcHexCmE,AcHexChE,ChE,D7ChE,CmE,DG,D5DG,MG,SiE,StE,TG,D5TG,ZyE,AcCa,AEA,Co,cPA,FA,LPEt,LPMe,OAHFA,PAF,PEt,PMe,SL,WE)

DataId	LipidIon	Class	FattyAcid	Ion	Formula	ObsMz	Rt	It.	It.(S)	It.(N)	Pol.	z	Scan	ObsMass	CalcMz	Delta(Da)	Delta(PPM)	t-Score	TopRT	Area	AreaScore	PeakQuality	SN	QMethod	Height	Hwhm(L)	Hwhm(R)	QuantInfo	
2832	WE(2:0_12:0)-H	WE	(2:0_12:0)	M-H	H27 C14 O2	227.20119983066164	8.671781	95724.15625	275135.601563	275135.601563	N	1	MS1	227.20065130066163	227.20165352999996	-4.5369933832262177E-4	-1.9969103773484673	5.368240397404037	9.205	1.160E05	1.0	0.51	0.330	SI	1.275E05	0.0	0.0	9.205_127473.916_8.645_9.230_115969.375_0.51_0.33_8.645_82915.453_9.098_82915.453;8.381_119513.152_8.243_8.507_268321.312_0.70_0.55_8.356_76989.945_8.507_76989.945;8.557_101324.534_8.507_8.645_77458.207_0.42_0.32_8.507_76989.945_8.645_76989.945	
2846	WE(2:0_12:0)-H	WE	(2:0_12:0)	M-H	H27 C14 O2	227.2012004922693	13.58376	106293.429688	168223.250001	168223.250001	N	1	MS1	227.2006519622693	227.20165352999996	-4.5303773066507347E-4	-1.9939983743546144	10.280219397404037	13.552	2.664E05	1.0	0.59	2.990	SI	1.420E05	0.0	0.0	13.552_141993.576_13.464_14.456_266357.870_0.59_2.99_13.502_35553.954_14.399_35553.954	
2821	WE(2:0_12:0)-H	WE	(2:0_12:0)	M-H	H27 C14 O2	227.20120847498163	3.292497	1049810.25	1.1683107466798998E7	1.1683107466798998E7	N	1	MS1	227.20065994498162	227.20165352999996	-4.450550183321411E-4	-1.9588632288300334	0.011043602595961932	3.409	4.132E07	1.0	0.41	1,183,833.560	SI	1.184E06	0.0	0.0	3.409_1183834.561_2.649_3.489_41324622.858_0.41_1183833.56_2.649_0.000_3.489_0.000;2.287_445771.598_2.171_2.643_5064462.241_0.49_445770.60_2.171_0.000_2.643_0.000	
2828	WE(2:0_12:0)-H	WE	(2:0_12:0)	M-H	H27 C14 O2	227.2012103400717	12.371161	110873.273438	401519.343751	401519.343751	N	1	MS1	227.2006618100717	227.20165352999996	-4.4318992826219983E-4	-1.9506542134665272	9.067620397404038	13.245	8.540E05	1.0	0.63	1.050	SI	1.368E05	0.0	0.0	13.245_136759.848_12.359_13.345_854015.005_0.63_1.05_12.434_66666.260_13.326_66666.260	
2831	WE(2:0_12:0)-H	WE	(2:0_12:0)	M-H	H27 C14 O2	227.2012132604026	7.673491	148979.546875	1115608.687501	1115608.687501	N	1	MS1	227.2006647304026	227.20165352999996	-4.4026959736243043E-4	-1.9378006568988542	4.369950397404038	7.262	1.724E06	1.0	0.78	0.530	SI	1.663E05	0.0	0.0	7.262_166333.175_7.231_8.218_1724320.234_0.78_0.53_7.425_102335.327_8.205_102335.327	
2835	WE(2:0_12:0)-H	WE	(2:0_12:0)	M-H	H27 C14 O2	227.20123115831674	11.024985	124225.914063	552905.218751	552905.218751	N	1	MS1	227.20068262831674	227.20165352999996	-4.223716832143509E-4	-1.8590247103496573	7.721444397404037	11.432	9.198E05	1.0	0.58	0.580	SI	1.442E05	0.0	0.0	11.432_144207.847_10.601_11.587_919801.256_0.58_0.58_10.676_91371.078_11.562_91371.078	
2841	WE(2:0_12:0)-H	WE	(2:0_12:0)	M-H	H27 C14 O2	227.20123690429403	11.648442	120910.976563	441655.875001	441655.875001	N	1	MS1	227.20068837429403	227.20165352999996	-4.166257059239342E-4	-1.8337343469557557	8.344901397404037	12.005	5.610E05	1.0	0.51	0.710	SI	1.411E05	0.0	0.0	12.005_141082.788_11.563_12.554_561041.831_0.51_0.71_11.613_82314.914_12.435_82314.914	
2847	FA(14:0)-H	FA	(14:0)	M-H	O2 H27 C14	227.201251755671	0.015666	365122.03125	720166.125	720166.125	N	1	MS1	227.200703225671	227.20165353000002	-4.0177432902055443E-4	-1.768367453605481	2.843922009544097	0.028	9.550E04	1.0	0.52	0.000	SI	3.732E05	0.0	0.0	0.028_373161.089_0.004_0.063_95495.827_0.52_0.00_0.000_0.000_0.000_0.000;0.349_392123.343_0.063_0.507_425466.351_0.65_0.30_0.063_301244.504_0.499_301244.504	
2843	FA(14:0)-H	FA	(14:0)	M-H	O2 H27 C14	227.2012615367874	0.252028	377994.75	745026.46875	745026.46875	N	1	MS1	227.2007130067874	227.20165353000002	-3.919932126166259E-4	-1.7253168241814254	2.607560009544097	0.349	4.255E05	1.0	0.65	0.300	SI	3.921E05	0.0	0.0	0.028_373161.089_0.004_0.063_95495.827_0.52_0.00_0.000_0.000_0.000_0.000;0.349_392123.343_0.063_0.507_425466.351_0.65_0.30_0.063_301244.504_0.499_301244.504	
2850	WE(2:0_12:0)-H	WE	(2:0_12:0)	M-H	H27 C14 O2	227.20132916837707	22.301254	99481.953125	179629.125	179629.125	N	1	MS1	227.20078063837707	227.20165352999996	-3.243616228871815E-4	-1.427643082808989	18.997713397404038	23.146	1.524E06	1.0	0.57	0.560	SI	1.698E05	0.0	0.0	23.146_169825.763_22.259_23.244_1523573.558_0.57_0.56_22.279_87081.541_22.894_87081.541	
2853	WE(2:0_12:0)-H	WE	(2:0_12:0)	M-H	H27 C14 O2	227.20141657732563	22.068054	85924.210938	396255.903705	396255.903705	N	1	MS1	227.20086804732563	227.20165352999996	-2.3695267432799483E-4	-1.0429215185860905	18.764513397404038	21.682	2.571E05	1.0	0.63	1.600	SI	1.226E05	0.0	0.0	21.682_122644.416_21.570_22.557_257130.271_0.63_1.60_21.633_47204.016_22.529_47204.016	
4891	LPA(4:0)-H	LPA	(4:0)	M-H	C7 H14 O7 N0 P1	241.050224817146	0.134945	34934.107678	69026.35553999999	69026.35553999999	N	1	MS1	241.04967628714599	241.04826653	0.001958287145981785	8.123998240300525	4.126374631025085	0.147	2.382E04	1.0	0.79	9,657.930	SI	1.149E04	0.0	0.0	0.147_11490.136_0.086_0.154_23819.217_0.79_9657.93_0.086_0.000_0.141_0.000;0.054_6099.229_0.048_0.061_2356.972_0.99_6098.23_0.048_0.000_0.061_0.000;0.067_6435.773_0.061_0.073_2420.061_0.98_1949.69_0.061_3.299_0.073_3.299;0.079_6992.511_0.073_0.086_2659.483_0.98_6991.51_0.073_0.000_0.086_0.000	
4961	FA(15:0)-H	FA	(15:0)	M-H	O2 H29 C15	241.21658000000002	22.301254	43899.023438	43899.023438	43899.023438	N	1	MS1	241.21603147000002	241.21730353	-7.235299999877043E-4	-2.999510420507393	18.70941634641942	22.558	3.121E02	1.0	0.56	1.240	SI	5.583E04	0.0	0.0	22.558_55834.401_21.804_22.793_312.139_0.56_1.24_21.846_24879.539_22.620_24879.539	
4967	WE(3:0_12:0)-H	WE	(3:0_12:0)	M-H	H29 C15 O2	241.21658076378355	2.031977	8064819.5	3.9311553E7	3.9311553E7	N	1	MS1	241.21603223378355	241.21730352999995	-7.227662163984405E-4	-2.9963440228464773	0.9040457924621284	2.042	3.100E07	1.0	0.97	71.370	SI	8.376E06	0.0	0.0	2.042_8376040.925_1.939_2.133_31003442.909_0.97_71.37_1.939_115731.898_2.130_115731.898	
4962	FA(15:0)-H	FA	(15:0)	M-H	O2 H29 C15	241.2166229581929	11.349828	54034.753906	98082.667575	98082.667575	N	1	MS1	241.21607442819288	241.21730353	-6.805718071234423E-4	-2.8214197944177237	7.757990346419422	11.775	7.538E05	1.0	0.4	1.140	SI	7.264E04	0.0	0.0	11.775_72640.988_10.851_11.843_753763.641_0.40_1.14_10.851_33460.574_11.744_33460.574	
4960	FA(15:0)-H	FA	(15:0)	M-H	O2 H29 C15	241.2166264247558	12.041348	66349.84375	198295.09375	198295.09375	N	1	MS1	241.21607789475578	241.21730353	-6.771052442218206E-4	-2.8070485604912547	8.449510346419421	11.928	4.320E05	1.0	0.64	0.880	SI	7.486E04	0.0	0.0	11.928_74856.483_11.547_12.534_432016.853_0.64_0.88_11.547_39825.230_12.515_39825.230	
4968	WE(3:0_12:0)-H	WE	(3:0_12:0)	M-H	H29 C15 O2	241.21665701545575	2.878656	332014.15625	895607.781248	895607.781248	N	1	MS1	241.21610848545575	241.21730352999995	-6.46514544200727E-4	-2.6802295595433208	0.05736679246212839	2.973	1.945E07	0.73	0.56	6.750	BS	3.611E05	0.339	0.505	2.973_361069.160_0.339_0.505_19453147.900_0.56_6.75_2.656_3.158;2.448_108528.663_0.036_0.036_496009.795_0.92_183394.57_2.405_2.497;2.558_70731.806_0.080_0.066_659327.150_0.42_109255.36_2.497_2.613	
4971	FA(15:0)-H	FA	(15:0)	M-H	O2 H29 C15	241.216684	12.955612	67190.273438	67190.273438	67190.273438	N	1	MS1	241.21613546999998	241.21730353	-6.195300000229054E-4	-2.5683605237094773	9.363774346419422	12.597	4.084E05	1.0	0.74	1.180	SI	8.348E04	0.0	0.0	12.597_83484.068_12.459_13.442_408421.527_0.74_1.18_12.547_38239.394_13.317_38239.394	
4963	FA(15:0)-H	FA	(15:0)	M-H	O2 H29 C15	241.21669312870492	9.185632	60483.230469	198146.062501	198146.062501	N	1	MS1	241.21614459870491	241.21730353	-6.104012950913784E-4	-2.5305159242423927	5.593794346419422	9.428	1.007E06	0.8	0.93	1.720	BS	2.251E04	0.302	0.399	9.428_22513.603_0.302_0.399_1007012.106_0.93_1.72_8.994_9.590;8.845_19422.413_0.188_0.214_498711.124_0.22_0.97_8.690_8.994	
4969	FA(15:0)-H	FA	(15:0)	M-H	O2 H29 C15	241.21669659076574	6.537746	107845.546875	358177.023438	358177.023438	N	1	MS1	241.21614806076573	241.21730353	-6.069392342737956E-4	-2.516163362831327	2.945908346419422	5.955	2.692E06	1.0	0.67	1.900	SI	2.241E05	0.0	0.0	5.955_224057.871_5.943_6.587_2691771.669_0.67_1.90_6.018_68698.317_6.587_68698.317;6.625_100643.449_6.587_6.944_280909.079_0.47_0.57_6.587_64092.878_6.944_64092.878;6.982_85227.147_6.944_7.138_27199.299_0.75_0.42_6.944_60068.549_7.063_60068.549	
4976	FA(15:0)-H	FA	(15:0)	M-H	O2 H29 C15	241.2167	13.483321	51174.746094	51174.746094	51174.746094	N	1	MS1	241.21615147	241.21730353	-6.035300000064581E-4	-2.502029803263481	9.891483346419422	13.188	4.889E05	1.0	0.46	6.070	SI	7.330E04	0.0	0.0	13.188_73302.436_12.986_13.977_488925.804_0.46_6.07_13.030_10366.805_13.838_10366.805	
4990	FA(15:0)-H	FA	(15:0)	M-H	O2 H29 C15	241.21672370999488	9.821385	45664.105469	77163.251953	77163.251953	N	1	MS1	241.21617517999488	241.21730353	-5.79820005128795E-4	-2.4037360044206606	6.229547346419421	9.541	1.246E05	1.0	0.94	1.170	SI	7.472E04	0.0	0.0	9.541_74717.209_9.324_10.309_124644.134_0.94_1.17_9.373_34432.457_10.204_34432.457	
4988	FA(15:0)-H	FA	(15:0)	M-H	O2 H29 C15	241.2167347400596	8.009815	52097.042969	342480.507814	342480.507814	N	1	MS1	241.2161862100596	241.21730353	-5.687899404165364E-4	-2.358009009897926	4.417977346419422	8.198	3.622E05	1.0	0.53	0.930	SI	6.737E04	0.0	0.0	8.198_67373.452_7.996_8.986_362249.624_0.53_0.93_8.053_34913.534_8.974_34913.534	
5002	FA(15:0)-H	FA	(15:0)	M-H	O2 H29 C15	241.216738464254	6.986724	77681.726563	332022.273438	332022.273438	N	1	MS1	241.216189934254	241.21730353	-5.650657460023467E-4	-2.3425697344625225	3.394886346419421	6.982	2.720E04	1.0	0.75	0.420	SI	8.523E04	0.0	0.0	5.955_224057.871_5.943_6.587_2691771.669_0.67_1.90_6.018_68698.317_6.587_68698.317;6.625_100643.449_6.587_6.944_280909.079_0.47_0.57_6.587_64092.878_6.944_64092.878;6.982_85227.147_6.944_7.138_27199.299_0.75_0.42_6.944_60068.549_7.063_60068.549	
4974	FA(15:0)-H	FA	(15:0)	M-H	O2 H29 C15	241.2167387356198	8.745655	35350.449219	70258.636719	70258.636719	N	1	MS1	241.2161902056198	241.21730353	-5.647943802102873E-4	-2.3414447418676163	5.153817346419421	8.845	4.987E05	0.8	0.22	0.970	BS	1.942E04	0.188	0.214	9.428_22513.603_0.302_0.399_1007012.106_0.93_1.72_8.994_9.590;8.845_19422.413_0.188_0.214_498711.124_0.22_0.97_8.690_8.994	
4986	FA(15:0)-H	FA	(15:0)	M-H	O2 H29 C15	241.216754	14.137282	60970.328125	60970.328125	60970.328125	N	1	MS1	241.21620547	241.21730353	-5.495300000006864E-4	-2.2781636869295303	10.545444346419423	13.711	5.158E05	1.0	0.7	57.060	SI	6.705E04	0.0	0.0	13.711_67046.091_13.641_14.626_515805.540_0.70_57.06_13.641_1154.822_14.600_1154.822	
4992	FA(15:0)-H	FA	(15:0)	M-H	O2 H29 C15	241.216766	23.150327	72785.5	72785.5	72785.5	N	1	MS1	241.21621747	241.21730353	-5.375300000025618E-4	-2.2284156747023625	19.55848934641942	23.729	1.083E06	1.0	0.86	1.360	SI	8.573E04	0.0	0.0	23.729_85731.790_22.837_23.823_1083229.331_0.86_1.36_22.837_36278.227_23.810_36278.227	
4981	FA(15:0)-H	FA	(15:0)	M-H	O2 H29 C15	241.21676898264155	6.688146	101153.929688	715035.015627	715035.015627	N	1	MS1	241.21622045264155	241.21730353	-5.345473584554838E-4	-2.2160506347890174	3.096308346419421	6.625	2.809E05	1.0	0.47	0.570	SI	1.006E05	0.0	0.0	5.955_224057.871_5.943_6.587_2691771.669_0.67_1.90_6.018_68698.317_6.587_68698.317;6.625_100643.449_6.587_6.944_280909.079_0.47_0.57_6.587_64092.878_6.944_64092.878;6.982_85227.147_6.944_7.138_27199.299_0.75_0.42_6.944_60068.549_7.063_60068.549	
4984	FA(15:0)-H	FA	(15:0)	M-H	O2 H29 C15	241.21677259190196	10.488382	56995.664063	111464.199219	111464.199219	N	1	MS1	241.21622406190195	241.21730353	-5.309380980520473E-4	-2.2010878419015283	6.896544346419422	10.607	7.996E05	1.0	0.28	1.920	SI	7.446E04	0.0	0.0	10.607_74463.584_10.322_11.307_799593.250_0.28_1.92_10.371_25475.532_11.202_25475.532	
4996	FA(15:0)-H	FA	(15:0)	M-H	O2 H29 C15	241.21679636774454	7.230513	70369.117188	327586.867188	327586.867188	N	1	MS1	241.21624783774453	241.21730353	-5.071622554737587E-4	-2.1025211196175486	3.6386753464194217	6.731	6.316E05	1.0	0.74	0.340	SI	9.450E04	0.0	0.0	6.731_94502.250_6.731_7.724_631598.209_0.74_0.34_6.944_62886.581_7.699_62886.581	
5003	FA(15:0)-H	FA	(15:0)	M-H	O2 H29 C15	241.21681044509793	7.410506	71123.335938	572305.085939	572305.085939	N	1	MS1	241.21626191509793	241.21730353	-4.930849020752248E-4	-2.0441611115289495	3.8186683464194213	7.649	1.953E05	1.0	0.65	0.710	SI	7.890E04	0.0	0.0	7.649_78896.555_7.280_8.269_195259.867_0.65_0.71_7.317_46132.875_8.118_46132.875	
5005	WE(3:0_12:0)-H	WE	(3:0_12:0)	M-H	H29 C15 O2	241.21688089471797	0.338421	151582.421875	264946.609375	264946.609375	N	1	MS1	241.21633236471797	241.21730352999995	-4.2263528197850064E-4	-1.7521006054410861	2.5976017924621284	0.436	9.081E05	1.0	0.69	0.480	SI	1.755E05	0.0	0.0	0.436_175528.010_0.004_0.607_908114.253_0.69_0.48_0.032_118388.289_0.597_118388.289	
5684	cPA(6:0)-H	cPA	(6:0)	M-H	C9 H16 O6 N0 P1	251.06811442263518	3.10063	141341.453125	264818.046875	264818.046875	N	1	MS1	251.06756589263517	251.06900153	-8.871073648322181E-4	-3.5333411612855428	0.4622756190506925	3.351	6.258E06	1.0	0.5	213,342.780	SI	2.133E05	0.0	0.0	3.351_213343.777_2.645_3.523_6257689.386_0.50_213342.78_2.645_0.000_3.523_0.000	
5921	WE(2:0_14:1)-H	WE	(2:0_14:1)	M-H	H29 C16 O2	253.21659368854705	2.075878	2481217.75	9356256.375	9356256.375	N	1	MS1	253.21604515854705	253.21730352999995	-7.098414529025376E-4	-2.8033036076291378	0.90470157031285	2.031	5.648E07	1.0	0.99	662.380	SI	1.626E07	0.0	0.0	2.031_16261705.136_1.921_2.133_56477852.220_0.99_662.38_1.941_24513.253_2.096_24513.253	
5922	WE(2:0_14:1)-H	WE	(2:0_14:1)	M-H	H29 C16 O2	253.21662301802255	3.014796	98082.339437	546581.7571009999	546581.7571009999	N	1	MS1	253.21607448802254	253.21730352999995	-6.8051197740715E-4	-2.6874754250221944	0.03421642968715011	2.839	2.432E06	1.0	0.71	7.300	SI	1.144E05	0.0	0.0	2.839_114389.729_2.619_3.317_2431788.140_0.71_7.30_2.619_13781.015_3.311_13781.015;2.373_123360.285_2.324_2.619_538610.481_0.61_120986.86_2.416_0.000_2.619_0.000	
5923	FA(16:1)-H	FA	(16:1)	M-H	O2 H29 C16	253.2167248387585	3.329436	100924.924758	194113.65599499998	194113.65599499998	N	1	MS1	253.2161763087585	253.21730353	-5.786912415146617E-4	-2.285364426358907	0.08443241498314524	2.841	2.566E06	1.0	0.66	10.080	SI	1.204E05	0.0	0.0	2.841_120352.776_2.731_3.932_2566182.595_0.66_10.08_2.731_10866.620_3.907_10866.620	
5924	FA(16:1)-H	FA	(16:1)	M-H	O2 H29 C16	253.216773	7.298133	17463.229751	17463.229751	17463.229751	N	1	MS1	253.21622447	253.21730353	-5.305300000202351E-4	-2.0951659046756306	3.884264585016855	7.113	6.923E05	1.0	0.65	23,154.510	SI	2.316E04	0.0	0.0	7.113_23155.511_6.799_7.790_692290.642_0.65_23154.51_6.799_0.000_7.771_0.000	
5925	FA(16:1)-H	FA	(16:1)	M-H	O2 H29 C16	253.216782	8.382439	14983.076764	14983.076764	14983.076764	N	1	MS1	253.21623347	253.21730353	-5.215300000145362E-4	-2.0596230852486985	4.968570585016854	7.978	4.342E05	1.0	0.46	22,022.200	SI	2.202E04	0.0	0.0	7.978_22023.200_7.884_8.871_434165.792_0.46_22022.20_7.884_0.000_8.739_0.000	
6064	WE(3:0_13:0)-H	WE	(3:0_13:0)	M-H	H31 C16 O2	255.23205879577654	2.050258	4.70170784E8	1.583877248E9	1.583877248E9	N	1	MS1	255.23151026577654	255.23295353	-8.947342234648659E-4	-3.5055790036785237	1.5124042491195473	2.021	2.891E09	1.0	0.97	477.420	SI	7.775E08	0.0	0.0	2.021_777532829.142_1.902_2.181_2890788877.801_0.97_477.42_1.929_1625211.930_2.177_1625211.930	
6069	WE(3:0_13:0)-H	WE	(3:0_13:0)	M-H	H31 C16 O2	255.23221815783742	3.610797	1955509.375	2.601493875E7	2.601493875E7	N	1	MS1	255.23166962783742	255.23295353	-7.35372162580461E-4	-2.8811948127469207	0.048134750880452604	3.072	2.724E08	1.0	0.98	6.250	SI	1.199E07	0.0	0.0	3.072_11989024.604_2.572_4.698_272377520.443_0.98_6.25_2.634_1654109.870_4.673_1654109.870	
6079	FA(16:0)-H	FA	(16:0)	M-H	O2 H31 C16	255.232259	7.865395	974580.5625	974580.5625	974580.5625	N	1	MS1	255.23171047	255.23295353	-6.945300000040788E-4	-2.7211744133404383	2.284162281972548	7.386	5.753E06	1.0	0.85	0.000	SI	1.202E06	0.0	0.0	7.386_1201513.121_7.367_8.145_5753393.698_0.85_0.00_0.000_0.000_0.000_0.000;8.201_896019.902_8.145_8.358_399587.005_0.31_0.04_8.145_859244.789_8.339_859244.789	
6077	FA(16:0)-H	FA	(16:0)	M-H	O2 H31 C16	255.23226278492854	6.283387	3272734.5	5.297897125E7	5.297897125E7	N	1	MS1	255.23171425492853	255.23295353	-6.90745071466381E-4	-2.706344991188894	0.7021542819725477	5.848	2.289E08	1.0	0.69	4.020	SI	5.123E06	0.0	0.0	5.848_5122959.552_5.249_7.827_228883782.838_0.69_4.02_5.249_1019860.624_7.562_1019860.624	
6086	FA(16:0)-H	FA	(16:0)	M-H	O2 H31 C16	255.23228	8.146665	843216.875	843216.875	843216.875	N	1	MS1	255.23173147	255.23295353	-6.735300000002553E-4	-2.6388960186144494	2.565432281972548	8.201	3.996E05	1.0	0.31	0.040	SI	8.960E05	0.0	0.0	7.386_1201513.121_7.367_8.145_5753393.698_0.85_0.00_0.000_0.000_0.000_0.000;8.201_896019.902_8.145_8.358_399587.005_0.31_0.04_8.145_859244.789_8.339_859244.789	
