# version: 4.2.21
# date: 2023/10/12
# data: E:\LipidSearch\data\Akeem\AD gang_lipidomics\FAD8_gangliosides.raw
# filter: TopRankFilter(Peak) TopRankFilter(Lipid) Class(CL,DLCL,MLCL,LPA,PA,LPC,PC,LPE,PE,LPG,PG,LPI,PI,LPS,PS,PIP,PIP2,PIP3,Cer,CerP,CerPE,Hex1SPH,Hex1Cer,Hex2Cer,Hex3Cer,CerG2GNAc1,CerG3GNAc1,CerG3GNAc2,GM3,GM2,GM1,GD1a,GD1b,GD2,GD3,GT1a,GT1b,GT1c,GT2,GT3,GQ1c,GQ1b,LSM,phSM,SM,SPH,SPHP,ST,AcHexSiE,AcHexStE,AcHexZyE,AcHexCmE,AcHexChE,ChE,D7ChE,CmE,DG,D5DG,MG,SiE,StE,TG,D5TG,ZyE,AcCa,AEA,Co,cPA,FA,LPEt,LPMe,OAHFA,PAF,PEt,PMe,SL,WE)

DataId	LipidIon	Class	FattyAcid	Ion	Formula	ObsMz	Rt	It.	It.(S)	It.(N)	Pol.	z	Scan	ObsMass	CalcMz	Delta(Da)	Delta(PPM)	t-Score	TopRT	Area	AreaScore	PeakQuality	SN	QMethod	Height	Hwhm(L)	Hwhm(R)	QuantInfo	
2368	FA(14:0)-H	FA	(14:0)	M-H	O2 H27 C14	227.201127	1.696216	287604.15625	287604.15625	287604.15625	N	1	MS1	227.20057847	227.20165353000002	-5.265300000019124E-4	-2.317467691093209	0.29016960674505965	0.363	6.334E05	1.0	0.75	0.000	SI	4.003E05	0.0	0.0	0.363_400312.083_0.181_1.910_633444.498_0.75_0.00_0.000_0.000_0.000_0.000;2.041_91322738.900_1.910_2.179_295578365.766_0.99_91322737.90_1.910_0.000_2.179_0.000;2.360_518172.758_2.179_2.699_8208841.758_0.69_518171.76_2.179_0.000_2.392_0.000;2.843_1636751.490_2.699_3.525_48515307.481_0.61_9.26_2.699_159511.635_3.143_159511.635;5.861_667841.654_3.525_8.309_66870186.582_0.41_14.90_3.525_41999.038_8.271_41999.038	
2372	WE(2:0_12:0)-H	WE	(2:0_12:0)	M-H	H27 C14 O2	227.201141	3.679328	200531.734375	200531.734375	200531.734375	N	1	MS1	227.20059247	227.20165352999996	-5.125299999519939E-4	-2.2558479904477773	1.4672551919528791	5.861	6.687E07	1.0	0.41	14.900	SI	6.678E05	0.0	0.0	0.363_400312.083_0.181_1.910_633444.498_0.75_0.00_0.000_0.000_0.000_0.000;2.041_91322738.900_1.910_2.179_295578365.766_0.99_91322737.90_1.910_0.000_2.179_0.000;2.360_518172.758_2.179_2.699_8208841.758_0.69_518171.76_2.179_0.000_2.392_0.000;2.843_1636751.490_2.699_3.525_48515307.481_0.61_9.26_2.699_159511.635_3.143_159511.635;5.861_667841.654_3.525_8.309_66870186.582_0.41_14.90_3.525_41999.038_8.271_41999.038	
2384	WE(2:0_12:0)-H	WE	(2:0_12:0)	M-H	H27 C14 O2	227.20117469330953	14.817698	98887.734375	257609.976563	257609.976563	N	1	MS1	227.20062616330952	227.20165352999996	-4.788366904335817E-4	-2.107550047372663	12.605625191952878	15.046	2.023E06	1.0	0.63	1.800	SI	1.315E05	0.0	0.0	15.046_131498.282_14.320_15.309_2022505.397_0.63_1.80_14.320_46889.953_15.155_46889.953	
2408	WE(2:0_12:0)-H	WE	(2:0_12:0)	M-H	H27 C14 O2	227.2011813847159	8.425238	108887.382813	564388.882814	564388.882814	N	1	MS1	227.2006328547159	227.20165352999996	-4.721452840499296E-4	-2.0780984547338135	6.213165191952879	7.928	7.430E05	1.0	0.69	0.580	SI	1.367E05	0.0	0.0	7.928_136713.328_7.928_8.595_743006.078_0.69_0.58_7.991_80743.456_8.595_80743.456;8.735_114352.547_8.595_8.913_164028.122_0.78_0.42_8.595_80743.456_8.856_80743.456	
2389	WE(2:0_12:0)-H	WE	(2:0_12:0)	M-H	H27 C14 O2	227.201189	19.190753	104743.515625	104743.515625	104743.515625	N	1	MS1	227.20064047	227.20165352999996	-4.645299999594954E-4	-2.04458050381611	16.97868019195288	19.195	3.437E05	1.0	0.76	1.690	SI	1.072E05	0.0	0.0	19.195_107167.140_19.112_19.284_343715.374_0.76_1.69_19.112_39808.269_19.284_39808.269;19.016_127751.880_18.692_19.112_775742.550_0.57_2.21_18.768_39808.269_19.112_39808.269;19.429_127778.724_19.284_19.677_505882.400_0.59_2.65_19.284_35011.751_19.636_35011.751	
2382	WE(2:0_12:0)-H	WE	(2:0_12:0)	M-H	H27 C14 O2	227.20119979189658	11.585399	121894.382813	215068.304688	215068.304688	N	1	MS1	227.20065126189658	227.20165352999996	-4.537381033742349E-4	-1.9970809980258648	9.37332619195288	11.616	6.918E05	1.0	0.67	0.950	SI	1.430E05	0.0	0.0	11.616_142954.044_11.269_12.258_691752.342_0.67_0.95_11.325_73451.320_12.215_73451.320	
2387	WE(2:0_12:0)-H	WE	(2:0_12:0)	M-H	H27 C14 O2	227.20120561871832	10.9052	119060.632813	302249.460938	302249.460938	N	1	MS1	227.20065708871832	227.20165352999996	-4.479112816397901E-4	-1.9714347985573288	8.693127191952879	11.022	4.621E05	1.0	0.67	0.800	SI	1.381E05	0.0	0.0	11.022_138142.808_10.599_11.585_462129.886_0.67_0.80_10.642_76747.412_11.512_76747.412	
2410	WE(2:0_12:0)-H	WE	(2:0_12:0)	M-H	H27 C14 O2	227.20122499999997	9.299774	97033.484375	97033.484375	97033.484375	N	1	MS1	227.20067646999996	227.20165352999996	-4.2852999999354324E-4	-1.8861299475493736	7.0877011919528785	9.416	1.759E05	1.0	0.48	0.810	SI	1.291E05	0.0	0.0	9.416_129091.334_9.119_10.109_175949.886_0.48_0.81_9.156_71290.308_10.078_71290.308	
2367	WE(2:0_12:0)-H	WE	(2:0_12:0)	M-H	H27 C14 O2	227.20122556530814	14.28799	117505.34375	259967.007813	259967.007813	N	1	MS1	227.20067703530813	227.20165352999996	-4.279646918234903E-4	-1.8836417981139308	12.075917191952879	14.181	5.678E04	1.0	0.54	1.210	SI	1.265E05	0.0	0.0	14.181_126513.435_13.828_14.817_56777.207_0.54_1.21_13.865_57242.497_14.742_57242.497	
2411	WE(2:0_12:0)-H	WE	(2:0_12:0)	M-H	H27 C14 O2	227.201228	10.484376	81264.335938	81264.335938	81264.335938	N	1	MS1	227.20067946999998	227.20165352999996	-4.255299999726958E-4	-1.872925736689461	8.27230319195288	10.295	2.706E05	1.0	0.45	0.780	SI	1.292E05	0.0	0.0	10.295_129169.880_9.986_10.973_270610.797_0.45_0.78_10.085_72602.426_10.886_72602.426	
2409	WE(2:0_12:0)-H	WE	(2:0_12:0)	M-H	H27 C14 O2	227.20122899999998	8.894692	101651.226563	101651.226563	101651.226563	N	1	MS1	227.20068046999998	227.20165352999996	-4.2452999997522056E-4	-1.8685243331886776	6.682619191952878	8.735	1.640E05	1.0	0.78	0.420	SI	1.144E05	0.0	0.0	7.928_136713.328_7.928_8.595_743006.078_0.69_0.58_7.991_80743.456_8.595_80743.456;8.735_114352.547_8.595_8.913_164028.122_0.78_0.42_8.595_80743.456_8.856_80743.456	
2413	WE(2:0_12:0)-H	WE	(2:0_12:0)	M-H	H27 C14 O2	227.201236	20.608044	101380.789063	101380.789063	101380.789063	N	1	MS1	227.20068747	227.20165352999996	-4.1752999996447215E-4	-1.83771450964295	18.395971191952878	21.034	4.180E05	1.0	0.87	0.670	SI	1.199E05	0.0	0.0	21.034_119860.028_20.108_21.096_418049.584_0.87_0.67_20.231_71907.737_21.082_71907.737	
2425	WE(2:0_12:0)-H	WE	(2:0_12:0)	M-H	H27 C14 O2	227.201262	12.584016	112672.015625	112672.015625	112672.015625	N	1	MS1	227.20071347	227.20165352999996	-3.915299999448507E-4	-1.7232780388981879	10.37194319195288	12.627	4.200E05	1.0	0.42	0.920	SI	1.371E05	0.0	0.0	12.627_137057.040_12.283_13.271_419972.554_0.42_0.92_12.439_71482.979_13.145_71482.979	
2429	WE(2:0_12:0)-H	WE	(2:0_12:0)	M-H	H27 C14 O2	227.201272	13.445772	86064.976563	86064.976563	86064.976563	N	1	MS1	227.20072346999999	227.20165352999996	-3.815299999700983E-4	-1.6792640188070362	11.23369919195288	13.451	1.833E05	1.0	0.57	1.280	SI	1.524E05	0.0	0.0	13.451_152413.380_13.159_14.142_183271.989_0.57_1.28_13.191_66808.359_14.079_66808.359	
2435	FA(14:0)-H	FA	(14:0)	M-H	O2 H27 C14	227.2012899073957	0.060518	368295.6875	714243.0625	714243.0625	N	1	MS1	227.2007413773957	227.20165353000002	-3.636226043113311E-4	-1.6004463810588079	1.9258676067450595	0.043	5.308E04	1.0	0.77	0.000	SI	3.822E05	0.0	0.0	0.043_382224.986_0.004_0.112_53075.005_0.77_0.00_0.000_0.000_0.000_0.000;0.216_366212.937_0.112_0.289_88099.415_0.56_0.13_0.112_322770.955_0.289_322770.955;0.363_399732.237_0.289_0.484_226062.773_0.72_0.24_0.289_321626.150_0.484_321626.150;0.514_368771.467_0.484_0.553_44603.827_0.87_0.20_0.484_308374.018_0.544_308374.018	
2441	WE(2:0_12:0)-H	WE	(2:0_12:0)	M-H	H27 C14 O2	227.20137099129394	22.898871	151433.671875	433949.25	433949.25	N	1	MS1	227.20082246129394	227.20165352999996	-2.8253870601702147E-4	-1.2435637466284035	20.686798191952878	23.76	2.356E06	1.0	0.25	0.960	SI	2.314E05	0.0	0.0	23.760_231373.094_22.831_23.818_2355958.725_0.25_0.96_22.831_111127.531_23.709_111127.531	
2440	WE(2:0_12:0)-H	WE	(2:0_12:0)	M-H	H27 C14 O2	227.20138863548513	22.51855	110460.101563	320289.210939	320289.210939	N	1	MS1	227.20084010548513	227.20165352999996	-2.6489451482802906E-4	-1.165904645005025	20.30647719195288	23.062	2.213E06	1.0	0.75	1.370	SI	1.694E05	0.0	0.0	23.062_169444.726_22.482_23.262_2213135.544_0.75_1.37_22.482_71441.324_23.236_71441.324;22.328_131245.765_22.276_22.482_288641.814_0.73_0.84_22.289_71441.324_22.482_71441.324	
4412	LPA(4:0)-H	LPA	(4:0)	M-H	C7 H14 O7 N0 P1	241.049439	6.876652	19973.865001	19973.865001	19973.865001	N	1	MS1	241.04889047	241.04826653	0.001172470000000203	4.864034004529567	-1.0	6.831	2.728E04	1.0	0.73	9,283.770	SI	9.285E03	0.0	0.0	6.831_9284.774_6.769_6.967_27278.024_0.73_9283.77_6.769_0.888_6.967_0.888;6.386_14485.594_6.379_6.608_27335.695_0.66_11901.26_6.453_0.000_6.608_0.000;6.682_6161.835_6.608_6.769_10435.678_0.43_6160.83_6.608_0.000_6.769_0.000;7.041_9184.536_6.967_7.226_31848.040_0.74_9183.54_6.967_0.000_7.226_0.000;7.276_10283.953_7.226_7.368_11584.777_0.75_10282.95_7.226_0.000_7.331_0.000	
4413	LPA(4:0)-H	LPA	(4:0)	M-H	C7 H14 O7 N0 P1	241.050456	0.060518	34872.859635	34872.859635	34872.859635	N	1	MS1	241.04990747	241.04826653	0.0021894699999904788	9.083056795045527	-1.0	0.034	2.024E04	1.0	0.67	78.510	SI	1.274E04	0.0	0.0	0.034_12740.585_0.004_0.073_20239.400_0.67_78.51_0.004_160.247_0.073_160.247;0.095_7828.900_0.073_0.125_11093.398_0.37_7827.90_0.073_0.000_0.125_0.000;0.185_8000.537_0.125_0.229_14756.459_0.55_7999.54_0.125_0.000_0.229_0.000;0.259_10109.290_0.229_0.324_16781.552_0.99_10108.29_0.229_0.000_0.324_0.000;0.367_14202.523_0.324_0.397_11641.440_0.97_12436.08_0.324_1.142_0.397_1.142;0.423_8390.046_0.397_0.484_11163.128_0.89_8389.05_0.397_0.000_0.484_0.000;0.505_8206.197_0.484_0.553_3703.095_0.99_8205.20_0.484_0.000_0.544_0.000	
4490	WE(3:0_12:0)-H	WE	(3:0_12:0)	M-H	H29 C15 O2	241.2166372354068	2.042521	9643238.0	3.2064505125E7	3.2064505125E7	N	1	MS1	241.2160887054068	241.21730352999995	-6.662945931452668E-4	-2.762231146028577	0.036054307648762496	2.034	4.032E07	1.0	0.99	751.430	SI	1.249E07	0.0	0.0	2.034_12491555.818_1.944_2.142_40317355.943_0.99_751.43_1.944_16601.592_2.139_16601.592	
4493	FA(15:0)-H	FA	(15:0)	M-H	O2 H29 C15	241.216651	10.053739	33823.503906	33823.503906	33823.503906	N	1	MS1	241.21610247	241.21730353	-6.525299999964318E-4	-2.7051676621695964	7.1439637713234	10.492	6.194E05	1.0	0.47	0.300	SI	6.228E04	0.0	0.0	10.492_62278.982_9.555_10.542_619444.820_0.47_0.30_9.574_47838.792_10.517_47838.792	
4496	FA(15:0)-H	FA	(15:0)	M-H	O2 H29 C15	241.2166881323764	3.579547	118344.992188	303241.656251	303241.656251	N	1	MS1	241.2161396023764	241.21730353	-6.153976236191738E-4	-2.5512290538833877	0.6697717713233997	3.106	7.788E06	1.0	0.76	3.610	SI	5.019E05	0.0	0.0	3.106_501936.919_2.982_4.179_7787981.441_0.76_3.61_3.006_108824.636_4.012_108824.636	
4500	FA(15:0)-H	FA	(15:0)	M-H	O2 H29 C15	241.21672793362166	6.461696	124820.640625	927506.203128	927506.203128	N	1	MS1	241.21617940362165	241.21730353	-5.755963783542484E-4	-2.386226246420709	3.5519207713234	5.902	3.263E06	1.0	0.6	1.360	SI	2.391E05	0.0	0.0	5.902_239115.599_5.865_6.735_3263468.454_0.60_1.36_6.306_68185.432_6.735_68185.432;6.785_92399.122_6.735_6.834_38966.520_0.59_0.43_6.735_64541.866_6.834_64541.866;7.002_82307.695_6.834_7.064_47024.962_0.75_0.53_6.834_53276.017_6.946_53276.017	
4499	WE(3:0_12:0)-H	WE	(3:0_12:0)	M-H	H29 C15 O2	241.21673547734952	1.708485	128630.320313	246111.546876	246111.546876	N	1	MS1	241.2161869473495	241.21730352999995	-5.68052650436357E-4	-2.354952450020887	0.2979816923512373	1.858	5.196E05	1.0	0.36	0.000	SI	1.533E05	0.0	0.0	1.858_153260.050_0.197_1.890_519603.000_0.36_0.00_0.000_0.000_0.000_0.000;2.034_12455121.672_1.890_2.191_40838932.697_0.99_12455120.67_1.890_0.000_2.178_0.000;2.310_148001.674_2.191_2.680_2126589.229_0.62_148000.67_2.191_0.000_2.385_0.000;2.830_542498.278_2.680_3.018_6244763.532_0.65_10.53_2.680_47049.715_2.956_47049.715;3.106_501921.483_3.018_3.507_10572402.759_0.64_0.27_3.018_393949.458_3.125_393949.458;5.319_197051.609_3.507_5.739_16497175.116_0.63_197050.61_3.507_0.000_5.708_0.000	
4504	FA(15:0)-H	FA	(15:0)	M-H	O2 H29 C15	241.216766	12.178576	46615.777344	46615.777344	46615.777344	N	1	MS1	241.21621747	241.21730353	-5.375300000025618E-4	-2.2284156747023625	9.268800771323399	12.803	1.359E05	1.0	0.28	1.370	SI	6.904E04	0.0	0.0	12.803_69041.300_11.855_12.840_135942.371_0.28_1.37_11.948_29057.229_12.766_29057.229	
4512	FA(15:0)-H	FA	(15:0)	M-H	O2 H29 C15	241.216779	22.524705	58579.179688	58579.179688	58579.179688	N	1	MS1	241.21623047	241.21730353	-5.245300000069619E-4	-2.1745220003850347	19.6149297713234	22.975	2.133E06	1.0	0.86	65,355.240	SI	6.976E04	0.0	0.0	22.975_69755.779_22.027_23.014_2133133.844_0.86_65355.24_22.027_0.000_22.936_0.000	
4510	FA(15:0)-H	FA	(15:0)	M-H	O2 H29 C15	241.21678552234792	6.896576	81775.71875	349920.097657	349920.097657	N	1	MS1	241.21623699234792	241.21730353	-5.180076520900911E-4	-2.147482518378412	3.9868007713233995	7.002	4.702E04	1.0	0.75	0.530	SI	8.231E04	0.0	0.0	5.902_239115.599_5.865_6.735_3263468.454_0.60_1.36_6.306_68185.432_6.735_68185.432;6.785_92399.122_6.735_6.834_38966.520_0.59_0.43_6.735_64541.866_6.834_64541.866;7.002_82307.695_6.834_7.064_47024.962_0.75_0.53_6.834_53276.017_6.946_53276.017	
4517	FA(15:0)-H	FA	(15:0)	M-H	O2 H29 C15	241.216792	10.868434	52621.585938	52621.585938	52621.585938	N	1	MS1	241.21624347	241.21730353	-5.115300000113621E-4	-2.12062833187675	7.9586587713234005	10.557	4.601E03	1.0	0.56	2.280	SI	7.395E04	0.0	0.0	10.557_73948.254_10.373_11.361_4601.183_0.56_2.28_10.594_21386.785_11.220_21386.785	
4523	FA(15:0)-H	FA	(15:0)	M-H	O2 H29 C15	241.21680196105513	7.088855	59660.019531	220986.429687	220986.429687	N	1	MS1	241.21625343105512	241.21730353	-5.015689448839566E-4	-2.0793331201759835	4.1790797713234	6.781	8.099E04	1.0	0.78	0.820	SI	9.145E04	0.0	0.0	6.781_91445.546_6.666_7.658_80993.339_0.78_0.82_6.738_50111.128_7.519_50111.128	
4522	FA(15:0)-H	FA	(15:0)	M-H	O2 H29 C15	241.216812	13.89361	67284.226563	67284.226563	67284.226563	N	1	MS1	241.21626347	241.21730353	-4.915300000050138E-4	-2.037715006998876	10.983834771323401	13.464	2.022E06	1.0	0.3	71,848.480	SI	7.185E04	0.0	0.0	13.464_71849.479_13.394_14.386_2022211.265_0.30_71848.48_13.394_0.000_14.303_0.000	
4524	WE(3:0_12:0)-H	WE	(3:0_12:0)	M-H	H29 C15 O2	241.2168161702458	0.060518	133482.015625	506356.968751	506356.968751	N	1	MS1	241.2162676402458	241.21730352999995	-4.8735975414615496E-4	-2.020426561250885	1.9459486923512372	0.0040	1.124E05	1.0	0.0	0.000	SI	1.606E05	0.0	0.0	0.004_160594.281_0.004_0.099_112404.804_0.00_0.00_0.000_0.000_0.000_0.000;0.118_150158.365_0.099_0.608_421017.489_0.35_0.38_0.099_108502.065_0.599_108502.065	
4526	FA(15:0)-H	FA	(15:0)	M-H	O2 H29 C15	241.216848	7.708166	47227.160156	47227.160156	47227.160156	N	1	MS1	241.21629947	241.21730353	-4.555300000106399E-4	-1.8884710569374028	4.7983907713234	7.769	1.116E05	1.0	0.61	0.980	SI	7.404E04	0.0	0.0	7.769_74037.550_7.642_8.632_111578.002_0.61_0.98_7.719_37305.768_8.454_37305.768	
4528	FA(15:0)-H	FA	(15:0)	M-H	O2 H29 C15	241.216857	22.704365	44390.003906	44390.003906	44390.003906	N	1	MS1	241.21630847	241.21730353	-4.4653000000494103E-4	-1.8511600763531122	19.7945897713234	23.448	6.400E05	1.0	0.37	0.670	SI	8.691E04	0.0	0.0	23.448_86914.059_22.686_23.876_640032.640_0.37_0.67_22.724_51958.906_23.864_51958.906	
4531	FA(15:0)-H	FA	(15:0)	M-H	O2 H29 C15	241.216897	24.244216	71895.914063	71895.914063	71895.914063	N	1	MS1	241.21634846999999	241.21730353	-4.065300000206662E-4	-1.6853335298342194	21.3344407713234	24.411	1.148E06	1.0	0.39	0.770	SI	9.781E04	0.0	0.0	24.411_97805.497_23.747_24.736_1148334.032_0.39_0.77_23.747_55408.402_24.606_55408.402	
4533	FA(15:0)-H	FA	(15:0)	M-H	O2 H29 C15	241.216927	4.730663	166928.125	166928.125	166928.125	N	1	MS1	241.21637847	241.21730353	-3.765300000111438E-4	-1.5609636559483158	1.8208877713233997	5.319	1.650E07	1.0	0.63	197,050.610	SI	1.971E05	0.0	0.0	1.858_153260.050_0.197_1.890_519603.000_0.36_0.00_0.000_0.000_0.000_0.000;2.034_12455121.672_1.890_2.191_40838932.697_0.99_12455120.67_1.890_0.000_2.178_0.000;2.310_148001.674_2.191_2.680_2126589.229_0.62_148000.67_2.191_0.000_2.385_0.000;2.830_542498.278_2.680_3.018_6244763.532_0.65_10.53_2.680_47049.715_2.956_47049.715;3.106_501921.483_3.018_3.507_10572402.759_0.64_0.27_3.018_393949.458_3.125_393949.458;5.319_197051.609_3.507_5.739_16497175.116_0.63_197050.61_3.507_0.000_5.708_0.000	
5129	cPA(6:0)-H	cPA	(6:0)	M-H	C9 H16 O6 N0 P1	251.068208	3.19808	125600.09375	125600.09375	125600.09375	N	1	MS1	251.06765947	251.06900153	-7.935300000099232E-4	-3.1606221274578052	-1.0	3.444	4.507E06	1.0	0.38	168,920.950	SI	1.689E05	0.0	0.0	3.444_168921.954_2.703_3.692_4506624.173_0.38_168920.95_2.703_0.066_3.648_0.066	
5336	WE(2:0_14:1)-H	WE	(2:0_14:1)	M-H	H29 C16 O2	253.216676	0.273782	23651.986328	23651.986328	23651.986328	N	1	MS1	253.21612747	253.21730352999995	-6.275299999458639E-4	-2.4782386738783493	1.8002453382000858	0.112	3.988E05	1.0	0.47	1.470	SI	3.834E04	0.0	0.0	0.112_38341.323_0.004_0.765_398813.252_0.47_1.47_0.028_15502.632_0.753_15502.632	
5337	FA(16:1)-H	FA	(16:1)	M-H	O2 H29 C16	253.2166841639738	2.771602	191523.421875	658758.68424	658758.68424	N	1	MS1	253.2161356339738	253.21730353	-6.193660261999412E-4	-2.445997466351198	0.4686990509996911	2.909	5.564E06	0.78	0.51	8.760	BS	1.578E05	0.229	0.323	2.909_157832.311_0.229_0.323_5563574.846_0.51_8.76_2.585_3.254;2.321_199488.427_0.071_0.052_1564618.651_0.84_1.85_2.272_2.419;2.456_101013.136_0.060_0.076_875730.732_0.92_6.71_2.419_2.585	
5338	WE(2:0_14:1)-H	WE	(2:0_14:1)	M-H	H29 C16 O2	253.21669874605857	2.068151	5888484.0	2.33574115E7	2.33574115E7	N	1	MS1	253.21615021605857	253.21730352999995	-6.047839413838574E-4	-2.3884098264183424	0.005876338200085929	2.024	8.715E07	1.0	0.98	66,532.540	SI	2.336E07	0.0	0.0	2.024_23357033.202_1.922_2.166_87152938.143_0.98_66532.54_1.933_351.057_2.162_351.057	
5341	FA(16:1)-H	FA	(16:1)	M-H	O2 H29 C16	253.216771577063	3.308917	108491.497098	409335.650098	409335.650098	N	1	MS1	253.216223047063	253.21730353	-5.319529369955944E-4	-2.1007853706779485	1.006014050999691	2.771	4.862E06	1.0	0.62	191,691.890	SI	1.917E05	0.0	0.0	2.771_191692.889_2.709_3.501_4862178.799_0.62_191691.89_2.709_0.000_3.501_0.000;3.817_37812.303_3.501_3.910_516277.714_0.78_37811.30_3.501_0.000_3.891_0.000	
