# version: 4.2.21
# date: 2023/10/12
# data: E:\LipidSearch\data\Akeem\AD gang_lipidomics\FC8_gangliosides.raw
# filter: TopRankFilter(Peak) TopRankFilter(Lipid) Class(CL,DLCL,MLCL,LPA,PA,LPC,PC,LPE,PE,LPG,PG,LPI,PI,LPS,PS,PIP,PIP2,PIP3,Cer,CerP,CerPE,Hex1SPH,Hex1Cer,Hex2Cer,Hex3Cer,CerG2GNAc1,CerG3GNAc1,CerG3GNAc2,GM3,GM2,GM1,GD1a,GD1b,GD2,GD3,GT1a,GT1b,GT1c,GT2,GT3,GQ1c,GQ1b,LSM,phSM,SM,SPH,SPHP,ST,AcHexSiE,AcHexStE,AcHexZyE,AcHexCmE,AcHexChE,ChE,D7ChE,CmE,DG,D5DG,MG,SiE,StE,TG,D5TG,ZyE,AcCa,AEA,Co,cPA,FA,LPEt,LPMe,OAHFA,PAF,PEt,PMe,SL,WE)

DataId	LipidIon	Class	FattyAcid	Ion	Formula	ObsMz	Rt	It.	It.(S)	It.(N)	Pol.	z	Scan	ObsMass	CalcMz	Delta(Da)	Delta(PPM)	t-Score	TopRT	Area	AreaScore	PeakQuality	SN	QMethod	Height	Hwhm(L)	Hwhm(R)	QuantInfo	
3217	WE(2:0_12:0)-H	WE	(2:0_12:0)	M-H	H27 C14 O2	227.201364	21.980061	487199.212819	487199.212819	487199.212819	N	1	MS1	227.20081547	227.20165352999996	-2.895299999465806E-4	-1.2743352146322318	19.985630299718707	22.158	1.436E05	1.0	0.82	0.830	SI	1.362E05	0.0	0.0	22.158_136218.789_21.483_22.473_143635.177_0.82_0.83_21.553_74562.174_22.441_74562.174	
3216	WE(2:0_12:0)-H	WE	(2:0_12:0)	M-H	H27 C14 O2	227.20137199999996	20.520708	84884.71875	84884.71875	84884.71875	N	1	MS1	227.20082346999996	227.20165352999996	-2.8152999999520034E-4	-1.2391240299900326	18.526277299718707	20.535	6.619E05	1.0	0.46	1.370	SI	1.129E05	0.0	0.0	20.535_112902.816_20.459_20.808_661947.920_0.46_1.37_20.459_47716.162_20.808_47716.162;20.224_108092.427_20.028_20.320_48496.707_0.72_1.08_20.174_52040.842_20.320_52040.842;20.402_104619.058_20.320_20.459_226564.956_0.69_1.19_20.320_47716.162_20.459_47716.162;20.929_126739.177_20.808_21.012_213163.071_0.52_1.11_20.808_60036.561_20.980_60036.561	
5506	LPA(4:0)-H	LPA	(4:0)	M-H	C7 H14 O7 N0 P1	241.049573	9.000778	19013.1328	19013.1328	19013.1328	N	1	MS1	241.04902447	241.04826653	0.001306470000002946	5.419934815648026	7.020011144797487	8.997	4.570E03	1.0	0.98	6,983.520	SI	6.985E03	0.0	0.0	8.997_6984.524_8.979_9.014_4569.549_0.98_6983.52_8.979_0.000_9.014_0.000;8.914_7692.230_8.878_8.932_3342.334_1.00_7691.23_8.878_0.000_8.932_0.000;8.951_9775.759_8.932_8.979_7015.338_0.49_572.74_8.932_17.039_8.979_17.039;9.027_6094.638_9.014_9.057_2633.653_1.00_6093.64_9.014_0.000_9.055_0.000;9.083_5406.499_9.057_9.100_2399.613_0.93_320.67_9.057_16.808_9.097_16.808	
5561	FA(15:0)-H	FA	(15:0)	M-H	O2 H29 C15	241.216472	7.816636	36820.648438	36820.648438	36820.648438	N	1	MS1	241.21592347	241.21730353	-8.315299999992476E-4	-3.447243399346581	5.598110931544074	7.741	5.066E04	1.0	0.57	2.690	SI	7.266E04	0.0	0.0	7.741_72658.983_7.321_8.308_50657.780_0.57_2.69_7.436_19703.580_8.162_19703.580	
5563	FA(15:0)-H	FA	(15:0)	M-H	O2 H29 C15	241.21656699999997	9.810072	43799.382813	43799.382813	43799.382813	N	1	MS1	241.21601846999997	241.21730353	-7.365300000401476E-4	-3.053404183983535	7.591546931544073	10.069	6.388E05	1.0	0.55	1.300	SI	5.880E04	0.0	0.0	10.069_58798.958_9.311_10.301_638784.718_0.55_1.30_9.415_25554.746_10.270_25554.746	
5564	WE(3:0_12:0)-H	WE	(3:0_12:0)	M-H	H29 C15 O2	241.21658266080348	2.038504	2894658.5	8202280.875	8202280.875	N	1	MS1	241.21603413080348	241.21730352999995	-7.208691964706304E-4	-2.9884795970060885	0.06920560193048075	2.052	1.460E07	1.0	1.0	468.440	SI	3.263E06	0.0	0.0	2.052_3263396.491_1.955_2.257_14603555.421_1.00_468.44_1.955_6951.726_2.252_6951.726	
5565	FA(15:0)-H	FA	(15:0)	M-H	O2 H29 C15	241.216698	13.209305	52344.019531	52344.019531	52344.019531	N	1	MS1	241.21614947	241.21730353	-6.055300000014086E-4	-2.5103211428085506	10.990779931544074	13.157	2.767E05	1.0	0.96	1.740	SI	5.635E04	0.0	0.0	13.157_56353.839_12.870_13.852_276737.362_0.96_1.74_12.870_20595.363_13.833_20595.363	
5566	FA(15:0)-H	FA	(15:0)	M-H	O2 H29 C15	241.21680299999997	9.292838	39926.735696	39926.735696	39926.735696	N	1	MS1	241.21625446999997	241.21730353	-5.005300000391344E-4	-2.075026001622064	7.074312931544073	9.693	5.035E05	1.0	0.64	0.880	SI	5.361E04	0.0	0.0	9.693_53605.373_8.798_9.786_503481.640_0.64_0.88_8.798_28563.643_9.755_28563.643	
5567	FA(15:0)-H	FA	(15:0)	M-H	O2 H29 C15	241.21688799999998	12.715115	34779.498375	34779.498375	34779.498375	N	1	MS1	241.21633946999998	241.21730353	-4.155300000263651E-4	-1.7226444980442315	10.496589931544074	12.344	1.165E06	1.0	0.65	1.930	SI	6.373E04	0.0	0.0	12.344_63733.641_12.220_13.203_1164717.189_0.65_1.93_12.270_21751.809_13.092_21751.809	
5568	FA(15:0)-H	FA	(15:0)	M-H	O2 H29 C15	241.21693999999997	8.463484	42932.659668	42932.659668	42932.659668	N	1	MS1	241.21639146999996	241.21730353	-3.6353000004396563E-4	-1.507070053691512	6.2449589315440726	8.336	1.036E06	1.0	0.6	2.460	SI	5.425E04	0.0	0.0	8.336_54254.655_8.163_8.952_1035740.699_0.60_2.46_8.163_15686.805_8.841_15686.805;8.065_55520.391_7.966_8.163_250192.142_0.33_2.54_8.028_15686.805_8.163_15686.805	
6506	cPA(6:0)-H	cPA	(6:0)	M-H	C9 H16 O6 N0 P1	251.06802400000004	9.969593	21122.906529	21122.906529	21122.906529	N	1	MS1	251.06747547000003	251.06900153	-9.775299999716935E-4	-3.8934951575935943	7.966595114575555	9.984	3.967E04	1.0	0.51	11,162.240	SI	1.116E04	0.0	0.0	9.984_11163.239_9.764_10.082_39674.775_0.51_11162.24_9.764_0.000_10.082_0.000;9.544_9575.190_9.471_9.593_3803.991_1.00_9574.19_9.471_0.000_9.593_0.000;9.642_10782.862_9.593_9.764_4770.964_0.99_10781.86_9.593_0.000_9.727_0.000;10.185_13614.158_10.082_10.216_16451.392_0.57_13613.16_10.082_0.000_10.216_0.000;10.271_15158.258_10.216_10.295_14016.582_0.95_15157.26_10.216_0.000_10.295_0.000;10.320_12545.411_10.295_10.460_8963.779_0.37_12544.41_10.295_0.000_10.424_0.000	
6507	cPA(6:0)-H	cPA	(6:0)	M-H	C9 H16 O6 N0 P1	251.068318	24.945611	19701.885309	19701.885309	19701.885309	N	1	MS1	251.06776947	251.06900153	-6.835300000034294E-4	-2.7224920245491893	22.942613114575554	24.991	1.424E04	1.0	0.0	0.000	SI	3.438E04	0.0	0.0	24.991_34376.294_24.871_24.991_14236.598_0.00_0.00_0.000_0.000_0.000_0.000;24.685_24612.607_24.230_24.871_20163.470_0.36_0.82_24.338_13495.449_24.871_13495.449	
6672	WE(2:0_14:2)-H	WE	(2:0_14:2)	M-H	H27 C16 O2	251.2007960712508	2.050705	177980.078125	308743.226563	308743.226563	N	1	MS1	251.2002475412508	251.20165352999996	-8.574587491523289E-4	-3.4134470707936764	1.3945845016643332	2.051	5.423E05	1.0	0.86	178,725.910	SI	1.787E05	0.0	0.0	2.051_178726.913_1.942_2.151_542306.068_0.86_178725.91_1.967_0.000_2.151_0.000;2.178_7011.618_2.155_2.207_3141.470_0.97_7010.62_2.155_0.000_2.203_0.000	
6766	FA(16:1)-H	FA	(16:1)	M-H	O2 H29 C16	253.21633075019722	9.932764	16640.590256	31814.467150999997	31814.467150999997	N	1	MS1	253.2157822201972	253.21730353	-9.727798027938661E-4	-3.8417028917570937	7.926183828675859	9.782	6.984E04	1.0	0.51	70.660	SI	1.416E04	0.0	0.0	9.782_14161.176_9.752_10.075_69839.777_0.51_70.66_9.752_197.628_10.075_197.628;9.526_14230.606_9.434_9.556_36838.786_0.47_14229.61_9.440_0.000_9.556_0.000;9.709_15412.348_9.556_9.752_54109.085_0.47_15411.35_9.556_0.000_9.752_0.000;10.094_10169.048_10.075_10.143_9438.581_0.64_112.07_10.075_89.938_10.143_89.938;10.161_11458.498_10.143_10.295_25423.443_0.31_9717.36_10.143_1.179_10.295_1.179;10.387_25420.207_10.295_10.423_39038.746_0.73_21558.78_10.295_1.179_10.417_1.179	
6765	FA(16:1)-H	FA	(16:1)	M-H	O2 H29 C16	253.216332	9.520174	14937.244093	14937.244093	14937.244093	N	1	MS1	253.21578347	253.21730353	-9.715300000152638E-4	-3.8367671505373075	7.513593828675859	9.526	3.684E04	1.0	0.47	14,229.610	SI	1.423E04	0.0	0.0	9.782_14161.176_9.752_10.075_69839.777_0.51_70.66_9.752_197.628_10.075_197.628;9.526_14230.606_9.434_9.556_36838.786_0.47_14229.61_9.440_0.000_9.556_0.000;9.709_15412.348_9.556_9.752_54109.085_0.47_15411.35_9.556_0.000_9.752_0.000;10.094_10169.048_10.075_10.143_9438.581_0.64_112.07_10.075_89.938_10.143_89.938;10.161_11458.498_10.143_10.295_25423.443_0.31_9717.36_10.143_1.179_10.295_1.179;10.387_25420.207_10.295_10.423_39038.746_0.73_21558.78_10.295_1.179_10.417_1.179	
6767	FA(16:1)-H	FA	(16:1)	M-H	O2 H29 C16	253.2165160536319	9.415777	22121.554671	38247.858005	38247.858005	N	1	MS1	253.2159675236319	253.21730353	-7.874763681172681E-4	-3.109900121301692	7.409196828675858	9.258	1.302E05	1.0	0.67	51.250	SI	1.448E04	0.0	0.0	9.258_14479.300_9.160_9.559_130209.769_0.67_51.25_9.160_277.132_9.559_277.132;9.111_12585.860_8.921_9.160_76571.441_0.56_12584.86_8.951_0.000_9.160_0.000;9.706_17264.600_9.559_9.755_52870.798_0.84_17263.60_9.559_0.000_9.755_0.000;9.841_18381.159_9.755_9.908_34861.493_0.41_18380.16_9.755_0.000_9.908_0.000	
6768	FA(16:1)-H	FA	(16:1)	M-H	O2 H29 C16	253.21665851142748	2.038504	4670265.0	4.50154185E7	4.50154185E7	N	1	MS1	253.21610998142748	253.21730353	-6.450185725270785E-4	-2.547304642561598	0.031923828675857635	2.039	2.010E07	1.0	0.98	1,210.790	SI	4.677E06	0.0	0.0	2.039_4676844.515_1.942_2.257_20100377.361_0.98_1210.79_1.942_3859.438_2.252_3859.438	
6893	LPMe(4:0)-H	LPMe	(4:0)	M-H	C8 H16 O7 N0 P1	255.062899	8.158989	85004.195313	85004.195313	85004.195313	N	1	MS1	255.06235046999998	255.06391653	-0.0010175300000128118	-3.9893382858654873	6.179433352254664	8.152	2.696E05	1.0	0.96	107,695.510	SI	1.077E05	0.0	0.0	8.152_107696.506_8.065_8.454_269645.538_0.96_107695.51_8.065_0.000_8.334_0.000;7.776_12139.185_7.663_7.889_27994.841_0.58_12138.18_7.688_0.000_7.889_0.000;7.996_12121.542_7.889_8.065_31078.228_0.51_12120.54_7.889_0.015_8.065_0.015;8.535_4935.661_8.454_8.648_12915.294_0.69_4934.66_8.454_0.000_8.592_0.000	
6908	WE(3:0_13:0)-H	WE	(3:0_13:0)	M-H	H31 C16 O2	255.23206356564364	2.050705	1.6984344E8	7.70413668E8	7.70413668E8	N	1	MS1	255.23151503564364	255.23295353	-8.899643563609061E-4	-3.486890544205016	0.024109274747866838	2.042	8.539E08	1.0	0.99	177,542,275.620	SI	1.775E08	0.0	0.0	2.042_177542276.618_1.905_2.275_853902514.923_0.99_177542275.62_1.923_0.000_2.269_0.000	
6907	FA(16:0)-H	FA	(16:0)	M-H	O2 H31 C16	255.23212495054997	3.482001	2358288.5	3.4911637375E7	3.4911637375E7	N	1	MS1	255.23157642054997	255.23295353	-8.285794500295651E-4	-3.246382997158231	0.015742112890185567	3.226	2.154E08	1.0	0.4	3.230	SI	6.236E06	0.0	0.0	3.226_6235856.251_2.438_4.571_215381194.072_0.40_3.23_2.438_1475497.125_4.014_1475497.125	
6916	WE(3:0_13:0)-H	WE	(3:0_13:0)	M-H	H31 C16 O2	255.23218960172684	1.793421	2499910.5	3.8215136E7	3.8215136E7	N	1	MS1	255.23164107172684	255.23295353	-7.639282731588537E-4	-2.99307824825751	0.233174725252133	0.454	1.346E07	1.0	0.59	0.000	SI	2.775E06	0.0	0.0	0.454_2774854.577_0.261_1.869_13463578.632_0.59_0.00_0.000_0.000_0.000_0.000;2.044_177349476.785_1.869_2.287_855064775.060_0.99_950.74_1.869_186342.789_2.287_186342.789;3.228_6271790.404_2.287_8.189_727210642.284_0.37_32.66_2.287_186342.789_3.583_186342.789;10.520_861310.709_8.189_11.081_12132611.486_0.81_0.34_8.189_644730.991_11.062_644730.991	
6947	FA(16:0)-H	FA	(16:0)	M-H	O2 H31 C16	255.23224815392484	12.140423	752207.5	2217334.0625	2217334.0625	N	1	MS1	255.23169962392484	255.23295353	-7.053760751603022E-4	-2.763669544965025	8.674164112890185	12.005	2.704E06	1.0	0.57	0.300	SI	8.773E05	0.0	0.0	12.005_877296.527_11.760_12.746_2704144.696_0.57_0.30_11.809_673264.571_12.746_673264.571	
6958	FA(16:0)-H	FA	(16:0)	M-H	O2 H31 C16	255.23225520461662	13.507136	678826.6875	1323654.625	1323654.625	N	1	MS1	255.23170667461662	255.23295353	-6.983253833823255E-4	-2.736044798198168	10.040877112890184	13.306	9.230E05	1.0	0.44	0.140	SI	7.015E05	0.0	0.0	13.306_701460.520_13.012_13.996_923035.011_0.44_0.14_13.012_616660.000_13.920_616660.000	
6946	FA(16:0)-H	FA	(16:0)	M-H	O2 H31 C16	255.23225918307668	11.179412	893353.0625	2198808.3125	2198808.3125	N	1	MS1	255.23171065307668	255.23295353	-6.943469233249289E-4	-2.7204571154119597	7.7131531128901845	11.626	1.397E05	1.0	0.35	0.210	SI	8.733E05	0.0	0.0	11.626_873306.000_10.718_11.705_139729.807_0.35_0.21_10.779_721355.753_11.662_721355.753	
6941	WE(3:0_13:0)-H	WE	(3:0_13:0)	M-H	H31 C16 O2	255.2322690837641	2.519509	2477672.75	1.1339875625E7	1.1339875625E7	N	1	MS1	255.2317205537641	255.23295353	-6.844462359083536E-4	-2.6816660343915846	0.4929132747478673	3.226	2.154E08	1.0	0.4	3.230	SI	6.236E06	0.0	0.0	3.226_6235856.251_2.438_4.571_215381194.072_0.40_3.23_2.438_1475497.125_4.014_1475497.125	
6933	FA(16:0)-H	FA	(16:0)	M-H	O2 H31 C16	255.2322704594509	12.794761	681596.4375	1934620.9375	1934620.9375	N	1	MS1	255.23172192945088	255.23295353	-6.830705491154276E-4	-2.67627606769129	9.328502112890185	12.416	4.063E06	1.0	0.43	0.290	SI	8.018E05	0.0	0.0	12.416_801801.974_12.398_13.383_4062785.811_0.43_0.29_12.478_594333.576_13.359_594333.576	
6982	FA(16:0)-H	FA	(16:0)	M-H	O2 H31 C16	255.232298	14.050933	591366.375	591366.375	591366.375	N	1	MS1	255.23174946999998	255.23295353	-6.555300000172792E-4	-2.5683716911337098	10.584674112890186	14.107	1.732E06	1.0	0.67	0.280	SI	6.898E05	0.0	0.0	14.107_689841.797_13.553_14.541_1731888.916_0.67_0.28_13.622_540834.932_14.472_540834.932	
6967	FA(16:0)-H	FA	(16:0)	M-H	O2 H31 C16	255.23233445850585	8.23297	752029.875	7408751.5625	7408751.5625	N	1	MS1	255.23178592850584	255.23295353	-6.190714941567421E-4	-2.4255266322124673	4.766711112890185	10.52	1.213E07	1.0	0.81	0.340	SI	8.613E05	0.0	0.0	0.454_2774854.577_0.261_1.869_13463578.632_0.59_0.00_0.000_0.000_0.000_0.000;2.044_177349476.785_1.869_2.287_855064775.060_0.99_950.74_1.869_186342.789_2.287_186342.789;3.228_6271790.404_2.287_8.189_727210642.284_0.37_32.66_2.287_186342.789_3.583_186342.789;10.520_861310.709_8.189_11.081_12132611.486_0.81_0.34_8.189_644730.991_11.062_644730.991	
7005	FA(16:0)-H	FA	(16:0)	M-H	O2 H31 C16	255.232342	22.14275	589026.6875	589026.6875	589026.6875	N	1	MS1	255.23179346999999	255.23295353	-6.115300000146817E-4	-2.3959789323290597	18.676491112890186	22.602	3.312E06	1.0	0.64	0.310	SI	9.228E05	0.0	0.0	22.602_922768.447_22.112_22.634_3311747.057_0.64_0.31_22.112_628404.037_22.409_628404.037;21.809_648923.159_21.648_21.944_1499112.688_0.56_0.41_21.648_460828.125_21.944_460828.125;22.054_772606.673_21.944_22.112_588471.218_0.80_0.37_21.944_565023.737_22.112_565023.737	
6971	FA(16:0)-H	FA	(16:0)	M-H	O2 H31 C16	255.23234807810147	22.554046	807629.75	2331471.1875	2331471.1875	N	1	MS1	255.23179954810146	255.23295353	-6.054518985365576E-4	-2.3721648305913896	19.087787112890187	23.061	7.348E06	1.0	0.64	0.470	SI	1.077E06	0.0	0.0	23.061_1076898.750_22.408_23.138_7347893.509_0.64_0.47_22.408_723580.160_23.009_723580.160;22.375_846562.723_22.149_22.408_1333823.639_0.71_0.40_22.149_603828.563_22.408_603828.563	
7038	WE(3:0_13:0)-H	WE	(3:0_13:0)	M-H	H31 C16 O2	255.23240376438784	0.003649	3518008.75	1.864995475E7	1.864995475E7	N	1	MS1	255.23185523438784	255.23295353	-5.497656121633554E-4	-2.153985095859165	2.022946725252133	-1.0	-1.000E00	0.0	0.0	0.000		-1.000E00	-1.0	-1.0		
7002	WE(3:0_13:0)-H	WE	(3:0_13:0)	M-H	H31 C16 O2	255.23245326870983	0.236454	3157647.25	4.38154135E7	4.38154135E7	N	1	MS1	255.23190473870983	255.23295353	-5.002612901705561E-4	-1.960026473503349	1.790141725252133	0.0040	1.260E07	1.0	0.68	0.360	SI	3.518E06	0.0	0.0	0.004_3518008.750_0.004_0.581_12598880.621_0.68_0.36_0.077_2406175.799_0.581_2406175.799;0.734_2668233.172_0.581_0.784_1122741.877_0.62_0.11_0.581_2406175.799_0.771_2406175.799	
7027	FA(16:0)-H	FA	(16:0)	M-H	O2 H31 C16	255.23246558447292	23.586652	1292613.25	1.7144996125E7	1.7144996125E7	N	1	MS1	255.23191705447292	255.23295353	-4.879455270838662E-4	-1.9117731540594367	20.120393112890188	24.394	1.529E07	1.0	0.76	0.000	SI	1.793E06	0.0	0.0	24.394_1793174.874_23.511_24.500_15293486.720_0.76_0.00_0.000_0.000_0.000_0.000	
7026	FA(16:0)-H	FA	(16:0)	M-H	O2 H31 C16	255.23246577338512	23.138648	1067598.75	9045280.6875	9045280.6875	N	1	MS1	255.2319172433851	255.23295353	-4.877566148877577E-4	-1.911032993662155	19.672389112890187	23.87	1.224E07	1.0	0.81	0.220	SI	1.508E06	0.0	0.0	23.870_1508343.631_22.673_23.870_12240344.066_0.81_0.22_22.711_888681.229_23.300_888681.229	
7032	FA(16:0)-H	FA	(16:0)	M-H	O2 H31 C16	255.23249620520676	24.518714	1859606.25	2.7919813125E7	2.7919813125E7	N	1	MS1	255.23194767520675	255.23295353	-4.573247932455615E-4	-1.7918007420745239	21.052455112890186	24.953	2.788E07	1.0	0.8	0.670	SI	2.095E06	0.0	0.0	24.953_2094721.715_23.587_24.990_27877230.810_0.80_0.67_23.605_1215136.315_24.878_1215136.315	
7632	SPH(d15:0)-H	SPH	(d15:0)	M-H	C15 H32 O2 N1	258.24205	2.099679	29562.240052	29562.240052	29562.240052	N	1	MS1	258.24150147	258.24385252999997	-0.0018025299999635536	-6.980016727377006	0.10506276377127866	2.058	1.279E05	1.0	0.6	78,188.830	SI	7.819E04	0.0	0.0	2.058_78189.826_2.044_2.129_127905.496_0.60_78188.83_2.044_0.000_2.129_0.000;2.029_132534.726_1.948_2.044_155597.190_0.70_3407.69_1.978_38.881_2.044_38.881;2.139_8631.634_2.129_2.159_4026.780_0.93_8630.63_2.129_0.000_2.155_0.000	
8308	cPA(8:1e)-H	cPA	(8:1e)	M-H	C11 H20 O5 N0 P1	263.104063	8.951527	29042.994758	29042.994758	29042.994758	N	1	MS1	263.10351447	263.10538653	-0.0013235299999792005	-5.030453518058628	6.9421036314920395	9.434	3.005E05	1.0	0.44	17,624.280	SI	1.767E04	0.0	0.0	9.434_17671.559_8.777_9.440_300529.264_0.44_17624.28_8.777_0.000_9.410_0.000;8.506_17926.825_8.457_8.777_146735.585_0.55_14924.95_8.513_0.000_8.777_0.000	
8314	cPA(8:1e)-H	cPA	(8:1e)	M-H	C11 H20 O5 N0 P1	263.1041537025753	11.284856	28870.497473	81664.18302	81664.18302	N	1	MS1	263.10360517257527	263.10538653	-0.0012328274247010995	-4.68571087763112	9.275432631492038	11.33	2.326E05	1.0	0.79	39,535.130	SI	3.954E04	0.0	0.0	10.889_32843.700_10.638_11.251_559418.384_0.63_32842.70_10.638_0.000_11.251_0.000;11.330_39536.133_11.251_11.514_232559.808_0.79_39535.13_11.251_0.000_11.514_0.000;11.569_28189.609_11.514_11.624_76243.926_0.48_28188.61_11.514_0.000_11.624_0.000	
