# version: 4.2.21
# date: 2023/10/12
# data: E:\LipidSearch\data\Akeem\AD gang_lipidomics\FC7_gangliosides.raw
# filter: TopRankFilter(Peak) TopRankFilter(Lipid) Class(CL,DLCL,MLCL,LPA,PA,LPC,PC,LPE,PE,LPG,PG,LPI,PI,LPS,PS,PIP,PIP2,PIP3,Cer,CerP,CerPE,Hex1SPH,Hex1Cer,Hex2Cer,Hex3Cer,CerG2GNAc1,CerG3GNAc1,CerG3GNAc2,GM3,GM2,GM1,GD1a,GD1b,GD2,GD3,GT1a,GT1b,GT1c,GT2,GT3,GQ1c,GQ1b,LSM,phSM,SM,SPH,SPHP,ST,AcHexSiE,AcHexStE,AcHexZyE,AcHexCmE,AcHexChE,ChE,D7ChE,CmE,DG,D5DG,MG,SiE,StE,TG,D5TG,ZyE,AcCa,AEA,Co,cPA,FA,LPEt,LPMe,OAHFA,PAF,PEt,PMe,SL,WE)

DataId	LipidIon	Class	FattyAcid	Ion	Formula	ObsMz	Rt	It.	It.(S)	It.(N)	Pol.	z	Scan	ObsMass	CalcMz	Delta(Da)	Delta(PPM)	t-Score	TopRT	Area	AreaScore	PeakQuality	SN	QMethod	Height	Hwhm(L)	Hwhm(R)	QuantInfo	
5459	FA(15:0)-H	FA	(15:0)	M-H	O2 H29 C15	241.216908	10.396537	39262.689425	39262.689425	39262.689425	N	1	MS1	241.21635947	241.21730353	-3.955300000200168E-4	-1.6397312391625276	5.964050117924878	10.354	8.106E04	1.0	0.38	1.010	SI	7.131E04	0.0	0.0	9.992_59978.297_9.772_10.188_322547.499_0.52_1.12_9.772_28342.813_10.188_28342.813;9.662_57273.378_9.484_9.772_170345.196_0.57_1.28_9.527_25084.905_9.772_25084.905;10.354_71311.259_10.188_10.476_81063.794_0.38_1.01_10.188_35565.220_10.421_35565.220	
5460	WE(3:0_12:0)-H	WE	(3:0_12:0)	M-H	H29 C15 O2	241.216954	0.247885	130963.90625	130963.90625	130963.90625	N	1	MS1	241.21640546999998	241.21730352999995	-3.495299999656254E-4	-1.4490307957478303	1.77235367761958	0.189	9.802E05	1.0	0.51	0.500	SI	1.642E05	0.0	0.0	0.189_164244.070_0.004_0.740_980195.100_0.51_0.50_0.039_109846.073_0.728_109846.073	
5461	FA(15:0)-H	FA	(15:0)	M-H	O2 H29 C15	241.217059	10.946216	52781.046148	52781.046148	52781.046148	N	1	MS1	241.21651047	241.21730353	-2.4453000000335123E-4	-1.013736578507396	6.5137291179248775	11.371	2.618E05	1.0	0.42	1.060	SI	6.924E04	0.0	0.0	11.371_69235.626_10.801_11.634_261778.497_0.42_1.06_10.801_33534.136_11.469_33534.136;10.666_62517.606_10.648_10.801_52859.479_0.61_0.89_10.734_24653.119_10.801_24653.119	
6414	cPA(6:0)-H	cPA	(6:0)	M-H	C9 H16 O6 N0 P1	251.0683	6.980764	18760.320195	18760.320195	18760.320195	N	1	MS1	251.06775147	251.06900153	-7.015300000148272E-4	-2.7941860151587523	3.0774149749850834	6.486	1.514E05	1.0	0.37	3.270	SI	2.357E04	0.0	0.0	6.486_23567.021_6.486_7.470_151431.057_0.37_3.27_6.524_4578.461_7.445_4578.461	
6598	WE(2:0_14:2)-H	WE	(2:0_14:2)	M-H	H27 C16 O2	251.20069099999998	2.087166	83123.46875	83123.46875	83123.46875	N	1	MS1	251.20014246999997	251.20165352999996	-9.625299999811432E-4	-3.831725533738879	0.006588359625585571	2.05	5.659E05	0.87	0.92	49,584.300	BS	1.504E05	0.03	0.029	2.050_150353.846_0.030_0.029_565904.530_0.92_49584.30_1.963_2.139;2.152_8254.269_0.016_0.014_15853.275_0.97_15420.69_2.139_2.213	
6720	FA(16:1)-H	FA	(16:1)	M-H	O2 H29 C16	253.21649983489985	9.576294	16424.865047	32305.766301	32305.766301	N	1	MS1	253.21595130489985	253.21730353	-8.036951001599846E-4	-3.1739513092216187	6.863574831400927	9.573	3.475E04	1.0	0.83	11,882.540	SI	1.188E04	0.0	0.0	9.573_11883.540_9.505_9.610_34750.039_0.83_11882.54_9.505_0.000_9.610_0.000;9.131_13225.008_9.082_9.278_12166.167_0.29_1196.55_9.180_9.422_9.278_9.422;9.364_16411.715_9.278_9.505_85063.207_0.59_16410.71_9.278_0.000_9.505_0.000;9.640_11993.231_9.610_9.702_26352.362_0.89_11992.23_9.610_0.000_9.702_0.000;9.757_17461.382_9.702_9.867_49135.105_0.61_17460.38_9.702_0.000_9.867_0.000;9.990_22716.548_9.867_10.070_72776.984_0.66_22715.55_9.867_0.038_10.070_0.038	
6722	FA(16:1)-H	FA	(16:1)	M-H	O2 H29 C16	253.21659999999997	10.310725	18101.43196	18101.43196	18101.43196	N	1	MS1	253.21605146999997	253.21730353	-7.035300000381994E-4	-2.7783783688039656	7.598005831400926	10.265	8.174E04	1.0	0.69	17,054.120	SI	1.706E04	0.0	0.0	10.265_17055.122_10.068_10.363_81744.879_0.69_17054.12_10.068_0.000_10.363_0.000;9.946_21169.617_9.811_10.068_93937.441_0.31_21168.62_9.866_0.000_10.068_0.000;10.448_13534.479_10.363_10.479_23464.489_0.81_13533.48_10.363_0.000_10.479_0.000;10.620_14800.103_10.479_10.687_46614.213_0.80_1462.12_10.479_10.115_10.687_10.115;10.804_21915.103_10.687_10.804_36134.079_0.76_19992.33_10.687_0.000_10.779_0.000	
6723	FA(16:1)-H	FA	(16:1)	M-H	O2 H29 C16	253.21660899999998	7.323228	17096.490152	17096.490152	17096.490152	N	1	MS1	253.21606046999997	253.21730353	-6.945300000325005E-4	-2.742835500810525	4.610508831400926	7.498	5.412E05	0.81	0.92	18,183.670	BS	1.215E04	0.266	0.431	7.498_12154.690_0.266_0.431_541213.156_0.92_18183.67_7.127_7.728;7.025_13620.003_0.146_0.129_238917.920_0.47_4.09_6.942_7.127	
6721	FA(16:1)-H	FA	(16:1)	M-H	O2 H29 C16	253.2166544962738	9.990293	22702.478516	61011.566233	61011.566233	N	1	MS1	253.2161059662738	253.21730353	-6.490337262050616E-4	-2.5631613112773612	7.277573831400925	9.99	7.278E04	1.0	0.66	22,715.550	SI	2.272E04	0.0	0.0	9.573_11883.540_9.505_9.610_34750.039_0.83_11882.54_9.505_0.000_9.610_0.000;9.131_13225.008_9.082_9.278_12166.167_0.29_1196.55_9.180_9.422_9.278_9.422;9.364_16411.715_9.278_9.505_85063.207_0.59_16410.71_9.278_0.000_9.505_0.000;9.640_11993.231_9.610_9.702_26352.362_0.89_11992.23_9.610_0.000_9.702_0.000;9.757_17461.382_9.702_9.867_49135.105_0.61_17460.38_9.702_0.000_9.867_0.000;9.990_22716.548_9.867_10.070_72776.984_0.66_22715.55_9.867_0.038_10.070_0.038	
6725	FA(16:1)-H	FA	(16:1)	M-H	O2 H29 C16	253.21667643600142	9.247803	16980.891012	48021.749427999996	48021.749427999996	N	1	MS1	253.21612790600142	253.21730353	-6.270939985881796E-4	-2.476516814999117	6.535083831400925	9.131	1.217E04	1.0	0.29	1,196.550	SI	1.323E04	0.0	0.0	9.573_11883.540_9.505_9.610_34750.039_0.83_11882.54_9.505_0.000_9.610_0.000;9.131_13225.008_9.082_9.278_12166.167_0.29_1196.55_9.180_9.422_9.278_9.422;9.364_16411.715_9.278_9.505_85063.207_0.59_16410.71_9.278_0.000_9.505_0.000;9.640_11993.231_9.610_9.702_26352.362_0.89_11992.23_9.610_0.000_9.702_0.000;9.757_17461.382_9.702_9.867_49135.105_0.61_17460.38_9.702_0.000_9.867_0.000;9.990_22716.548_9.867_10.070_72776.984_0.66_22715.55_9.867_0.038_10.070_0.038	
6727	FA(16:1)-H	FA	(16:1)	M-H	O2 H29 C16	253.2166861716966	9.464391	18542.951359	52827.552926	52827.552926	N	1	MS1	253.2161376416966	253.21730353	-6.173583034012609E-4	-2.438068557363548	6.751671831400927	9.364	8.506E04	1.0	0.59	16,410.710	SI	1.641E04	0.0	0.0	9.573_11883.540_9.505_9.610_34750.039_0.83_11882.54_9.505_0.000_9.610_0.000;9.131_13225.008_9.082_9.278_12166.167_0.29_1196.55_9.180_9.422_9.278_9.422;9.364_16411.715_9.278_9.505_85063.207_0.59_16410.71_9.278_0.000_9.505_0.000;9.640_11993.231_9.610_9.702_26352.362_0.89_11992.23_9.610_0.000_9.702_0.000;9.757_17461.382_9.702_9.867_49135.105_0.61_17460.38_9.702_0.000_9.867_0.000;9.990_22716.548_9.867_10.070_72776.984_0.66_22715.55_9.867_0.038_10.070_0.038	
6724	WE(2:0_14:1)-H	WE	(2:0_14:1)	M-H	H29 C16 O2	253.21674938040505	2.050511	7104049.5	6.73801690625E7	6.73801690625E7	N	1	MS1	253.21620085040504	253.21730352999995	-5.541495949046293E-4	-2.188444471734293	0.04151737452005477	2.051	2.884E07	1.0	0.99	389.760	SI	7.119E06	0.0	0.0	2.051_7119332.977_1.943_2.234_28841032.440_0.99_389.76_1.943_18219.154_2.229_18219.154	
6730	FA(16:1)-H	FA	(16:1)	M-H	O2 H29 C16	253.2167890770158	9.075484	18294.041633	49166.530073	49166.530073	N	1	MS1	253.2162405470158	253.21730353	-5.144529842198153E-4	-2.0316745209882954	6.362764831400925	8.883	1.298E04	1.0	0.62	17,791.100	SI	1.779E04	0.0	0.0	8.883_17792.102_8.580_9.564_12978.036_0.62_17791.10_8.623_0.000_9.502_0.000	
6726	FA(16:1)-H	FA	(16:1)	M-H	O2 H29 C16	253.21682113700507	9.778911	34351.178431	52253.241709	52253.241709	N	1	MS1	253.21627260700507	253.21730353	-4.8239299493957333E-4	-1.9050631698076272	7.066191831400927	9.757	4.914E04	1.0	0.61	17,460.380	SI	1.746E04	0.0	0.0	9.573_11883.540_9.505_9.610_34750.039_0.83_11882.54_9.505_0.000_9.610_0.000;9.131_13225.008_9.082_9.278_12166.167_0.29_1196.55_9.180_9.422_9.278_9.422;9.364_16411.715_9.278_9.505_85063.207_0.59_16410.71_9.278_0.000_9.505_0.000;9.640_11993.231_9.610_9.702_26352.362_0.89_11992.23_9.610_0.000_9.702_0.000;9.757_17461.382_9.702_9.867_49135.105_0.61_17460.38_9.702_0.000_9.867_0.000;9.990_22716.548_9.867_10.070_72776.984_0.66_22715.55_9.867_0.038_10.070_0.038	
