# version: 4.2.21
# date: 2023/10/12
# data: E:\LipidSearch\data\Akeem\AD gang_lipidomics\FAD6_gangliosides.raw
# filter: TopRankFilter(Peak) TopRankFilter(Lipid) Class(CL,DLCL,MLCL,LPA,PA,LPC,PC,LPE,PE,LPG,PG,LPI,PI,LPS,PS,PIP,PIP2,PIP3,Cer,CerP,CerPE,Hex1SPH,Hex1Cer,Hex2Cer,Hex3Cer,CerG2GNAc1,CerG3GNAc1,CerG3GNAc2,GM3,GM2,GM1,GD1a,GD1b,GD2,GD3,GT1a,GT1b,GT1c,GT2,GT3,GQ1c,GQ1b,LSM,phSM,SM,SPH,SPHP,ST,AcHexSiE,AcHexStE,AcHexZyE,AcHexCmE,AcHexChE,ChE,D7ChE,CmE,DG,D5DG,MG,SiE,StE,TG,D5TG,ZyE,AcCa,AEA,Co,cPA,FA,LPEt,LPMe,OAHFA,PAF,PEt,PMe,SL,WE)

DataId	LipidIon	Class	FattyAcid	Ion	Formula	ObsMz	Rt	It.	It.(S)	It.(N)	Pol.	z	Scan	ObsMass	CalcMz	Delta(Da)	Delta(PPM)	t-Score	TopRT	Area	AreaScore	PeakQuality	SN	QMethod	Height	Hwhm(L)	Hwhm(R)	QuantInfo	
2062	WE(2:0_12:0)-H	WE	(2:0_12:0)	M-H	H27 C14 O2	227.20119022803595	1.376244	338399.71875	1625142.0625	1625142.0625	N	1	MS1	227.20064169803595	227.20165352999996	-4.633019640039038E-4	-2.039175420198247	0.0231692237882537	2.045	2.907E08	0.68	0.99	897,292.150	BS	6.767E07	0.035	0.032	3.475_1436369.137_1.036_1.351_218894520.834_0.81_11.04_2.681_6.153;2.045_67667403.402_0.035_0.032_290651645.799_0.99_897292.15_1.887_2.190;2.278_402530.354_0.124_0.124_6354802.652_0.66_5345.52_2.190_2.448	
2089	FA(14:0)-H	FA	(14:0)	M-H	O2 H27 C14	227.201243	11.468497	88945.507813	88945.507813	88945.507813	N	1	MS1	227.20069447	227.20165353000002	-4.1053000001056716E-4	-1.8069046882458992	8.576550161765212	11.895	8.868E05	1.0	0.61	0.460	SI	1.485E05	0.0	0.0	11.895_148450.283_10.974_11.957_886756.875_0.61_0.46_10.974_101961.500_11.932_101961.500	
2087	FA(14:0)-H	FA	(14:0)	M-H	O2 H27 C14	227.201245	3.043256	1152080.125	1152080.125	1152080.125	N	1	MS1	227.20069647	227.20165353000002	-4.085300000156167E-4	-1.7981018824454165	0.1513091617652118	2.894	3.044E07	1.0	0.84	3.300	SI	1.566E06	0.0	0.0	2.894_1566076.789_2.881_4.332_30444109.791_0.84_3.30_3.026_347380.424_4.275_347380.424	
2068	WE(2:0_12:0)-H	WE	(2:0_12:0)	M-H	H27 C14 O2	227.20125807839594	0.793123	342707.5	3457250.375	3457250.375	N	1	MS1	227.20070954839593	227.20165352999996	-3.95451604020991E-4	-1.7405385960590762	0.6062902237882537	2.045	2.907E08	0.68	0.99	897,292.150	BS	6.767E07	0.035	0.032	3.475_1436369.137_1.036_1.351_218894520.834_0.81_11.04_2.681_6.153;2.045_67667403.402_0.035_0.032_290651645.799_0.99_897292.15_1.887_2.190;2.278_402530.354_0.124_0.124_6354802.652_0.66_5345.52_2.190_2.448	
2093	FA(14:0)-H	FA	(14:0)	M-H	O2 H27 C14	227.201265404975	22.780371	142738.46875	599698.164063	599698.164063	N	1	MS1	227.200716874975	227.20165353000002	-3.8812502501173185E-4	-1.708291374913711	19.88842416176521	22.779	1.722E05	1.0	0.52	0.680	SI	1.453E05	0.0	0.0	23.422_191253.269_22.882_23.730_2045045.733_0.68_0.85_22.882_103658.170_23.704_103658.170;22.779_145318.892_22.747_22.882_172150.278_0.52_0.68_22.747_86405.328_22.882_86405.328	
2056	FA(14:0)-H	FA	(14:0)	M-H	O2 H27 C14	227.201268116779	22.899742	135637.21875	891880.42969	891880.42969	N	1	MS1	227.200719586779	227.20165353000002	-3.8541322101082187E-4	-1.6963556352805205	20.007795161765213	23.422	2.045E06	1.0	0.68	0.850	SI	1.913E05	0.0	0.0	23.422_191253.269_22.882_23.730_2045045.733_0.68_0.85_22.882_103658.170_23.704_103658.170;22.779_145318.892_22.747_22.882_172150.278_0.52_0.68_22.747_86405.328_22.882_86405.328	
2091	FA(14:0)-H	FA	(14:0)	M-H	O2 H27 C14	227.20128139361444	23.742646	214942.421875	1814801.609375	1814801.609375	N	1	MS1	227.20073286361443	227.20165353000002	-3.721363855788695E-4	-1.637918948977414	20.850699161765213	23.891	1.515E06	1.0	0.81	0.550	SI	2.289E05	0.0	0.0	23.891_228850.824_23.247_24.233_1515350.616_0.81_0.55_23.300_147747.070_24.226_147747.070	
2109	FA(14:0)-H	FA	(14:0)	M-H	O2 H27 C14	227.20133655704987	22.543147	115808.234375	331845.539063	331845.539063	N	1	MS1	227.20078802704987	227.20165353000002	-3.169729501451002E-4	-1.3951225825297857	19.651200161765214	23.004	1.686E06	1.0	0.67	0.940	SI	1.570E05	0.0	0.0	23.004_157000.259_22.410_23.158_1685816.642_0.67_0.94_22.410_73983.090_22.878_73983.090;22.350_122084.468_22.169_22.410_318307.911_0.75_0.90_22.169_64094.348_22.410_64094.348	
2103	FA(14:0)-H	FA	(14:0)	M-H	O2 H27 C14	227.201344	24.997906	223551.8125	223551.8125	223551.8125	N	1	MS1	227.20079547	227.20165353000002	-3.0953000000977227E-4	-1.3623631878993274	22.105959161765213	-1.0	-1.000E00	0.0	0.0	0.000		-1.000E00	-1.0	-1.0		
2104	FA(14:0)-H	FA	(14:0)	M-H	O2 H27 C14	227.201349	21.98438	74662.210938	74662.210938	74662.210938	N	1	MS1	227.20080047	227.20165353000002	-3.0453000002239605E-4	-1.3403561932547272	19.092433161765214	21.546	3.408E05	1.0	0.84	1.110	SI	1.337E05	0.0	0.0	21.546_133722.732_21.390_22.583_340801.737_0.84_1.11_21.468_63230.358_22.412_63230.358	
2107	FA(14:0)-H	FA	(14:0)	M-H	O2 H27 C14	227.20137183674612	24.408185	233297.890625	1218903.578125	1218903.578125	N	1	MS1	227.20082330674612	227.20165353000002	-2.8169325389626465E-4	-1.2398425753763567	21.516238161765212	24.812	3.252E05	1.0	0.36	0.120	SI	2.436E05	0.0	0.0	24.812_243567.476_24.402_24.984_325236.514_0.36_0.12_24.449_217361.154_24.984_217361.154;24.984_217361.154_24.984_24.993_-1265.091_0.00_0.00_0.000_0.000_0.000_0.000	
2110	FA(14:0)-H	FA	(14:0)	M-H	O2 H27 C14	227.20138312219237	24.292088	218396.078125	1644440.421875	1644440.421875	N	1	MS1	227.20083459219236	227.20165353000002	-2.704078076476435E-4	-1.190170837765646	21.400141161765212	24.657	1.370E06	1.0	0.42	0.390	SI	2.423E05	0.0	0.0	24.657_242307.583_23.924_24.784_1369713.130_0.42_0.39_23.924_174423.106_24.731_174423.106;23.890_228136.716_23.797_23.924_79195.396_0.55_0.31_23.830_174423.106_23.924_174423.106	
4269	LPA(4:0)-H	LPA	(4:0)	M-H	C7 H14 O7 N0 P1	241.049797	6.565937	27360.306809	27360.306809	27360.306809	N	1	MS1	241.04924847	241.04826653	0.0015304700000058347	6.3492004630593595	-1.0	6.622	2.058E04	1.0	0.82	16,879.560	SI	1.688E04	0.0	0.0	6.622_16880.561_6.452_6.673_20575.105_0.82_16879.56_6.452_0.000_6.673_0.000;6.300_23316.138_6.066_6.452_131390.591_0.60_23315.14_6.268_0.000_6.452_0.000;6.729_10060.405_6.673_6.805_11073.978_0.48_10059.41_6.673_0.000_6.805_0.000;6.913_11570.149_6.805_6.951_13389.992_0.71_11569.15_6.805_0.074_6.951_0.074;7.039_7003.449_6.951_7.058_12174.373_0.56_30.59_6.951_221.686_7.045_221.686	
4271	LPA(4:0)-H	LPA	(4:0)	M-H	C7 H14 O7 N0 P1	241.049942	9.301646	20187.850297	20187.850297	20187.850297	N	1	MS1	241.04939346999998	241.04826653	0.0016754699999808054	6.950733108520878	-1.0	9.302	4.260E03	1.0	1.0	9,780.190	SI	9.781E03	0.0	0.0	9.302_9781.185_9.220_9.331_4260.049_1.00_9780.19_9.278_0.000_9.325_0.000	
4270	LPA(4:0)-H	LPA	(4:0)	M-H	C7 H14 O7 N0 P1	241.04994399999998	0.622463	27709.294652	27709.294652	27709.294652	N	1	MS1	241.04939546999998	241.04826653	0.0016774699999757559	6.959030105447939	-1.0	0.623	1.187E04	1.0	0.62	8,834.970	SI	8.836E03	0.0	0.0	0.623_8835.965_0.585_0.667_11868.819_0.62_8834.97_0.585_0.000_0.667_0.000;0.258_11676.850_0.126_0.321_10123.589_0.42_1.18_0.214_5356.865_0.321_5356.865;0.415_10821.756_0.321_0.440_20779.816_0.29_94.53_0.321_113.279_0.440_113.279;0.509_15853.963_0.440_0.585_25763.411_0.75_15852.96_0.440_0.000_0.585_0.000;0.692_10048.774_0.667_0.786_13594.909_0.55_10047.77_0.667_0.000_0.786_0.000;0.836_7491.281_0.786_0.874_2880.745_1.00_7490.28_0.786_0.000_0.874_0.000;0.937_9808.871_0.874_1.000_11126.892_0.64_9807.87_0.874_0.000_1.000_0.000;1.088_11502.432_1.000_1.113_12660.088_0.46_11501.43_1.000_0.000_1.100_0.000	
4372	WE(3:0_12:0)-H	WE	(3:0_12:0)	M-H	H29 C15 O2	241.2164894198896	2.069423	2761358.25	9696774.8125	9696774.8125	N	1	MS1	241.2159408898896	241.21730352999995	-8.141101103547044E-4	-3.3750261585171515	0.8348302503991887	2.033	3.172E07	1.0	0.98	64.170	SI	9.301E06	0.0	0.0	2.033_9300725.504_1.917_2.133_31724655.661_0.98_64.17_1.937_142722.366_2.130_142722.366	
4375	FA(15:0)-H	FA	(15:0)	M-H	O2 H29 C15	241.216566	10.812818	51719.226563	51719.226563	51719.226563	N	1	MS1	241.21601747	241.21730353	-7.375300000092011E-4	-3.057549858192678	6.991809941223023	11.253	4.946E05	1.0	0.49	1.070	SI	7.152E04	0.0	0.0	11.253_71516.682_10.594_11.302_494588.705_0.49_1.07_10.594_32753.100_11.210_32753.100;10.465_83269.820_10.317_10.594_304865.159_0.73_1.93_10.317_28378.787_10.594_28378.787	
4376	WE(3:0_12:0)-H	WE	(3:0_12:0)	M-H	H29 C15 O2	241.21662900000004	1.875735	151841.140625	151841.140625	151841.140625	N	1	MS1	241.21608047000004	241.21730352999995	-6.745299999124654E-4	-2.7963724416637987	1.0285182503991888	1.614	7.708E05	1.0	0.46	0.000	SI	1.656E05	0.0	0.0	1.614_165570.670_0.044_1.898_770758.799_0.46_0.00_0.000_0.000_0.000_0.000;2.031_9214449.440_1.898_2.201_32585494.745_0.98_9214448.44_1.898_0.000_2.195_0.000;2.251_176370.955_2.201_2.655_1402478.009_0.65_87606.95_2.201_2.013_2.377_2.013;2.844_535720.431_2.655_5.089_21554680.746_0.79_9.54_2.655_50839.146_5.051_50839.146	
4377	WE(3:0_12:0)-H	WE	(3:0_12:0)	M-H	H29 C15 O2	241.21663274267948	2.887288	530823.25	1478293.09375	1478293.09375	N	1	MS1	241.21608421267948	241.21730352999995	-6.707873204732095E-4	-2.7808565198404365	0.016965250399188836	3.089	1.131E07	1.0	0.76	54.940	SI	5.295E05	0.0	0.0	3.089_529486.485_2.350_3.335_11310517.103_0.76_54.94_2.386_9465.609_3.218_9465.609	
4385	FA(15:0)-H	FA	(15:0)	M-H	O2 H29 C15	241.21664120216383	9.352228	52588.230469	87640.972657	87640.972657	N	1	MS1	241.21609267216382	241.21730353	-6.623278361814755E-4	-2.745786273396127	5.531219941223023	9.165	2.899E05	1.0	0.48	0.740	SI	6.674E04	0.0	0.0	9.165_66736.033_9.084_9.841_289866.930_0.48_0.74_9.084_38365.855_9.816_38365.855;8.896_59096.301_8.852_9.084_86891.130_0.68_0.87_8.865_31649.087_9.084_31649.087	
4397	FA(15:0)-H	FA	(15:0)	M-H	O2 H29 C15	241.2166924726224	3.891026	128675.84375	1376995.1328150001	1376995.1328150001	N	1	MS1	241.2161439426224	241.21730353	-6.110573775970352E-4	-2.5332358258010546	0.07001794122302307	3.088	8.895E06	1.0	0.74	4.670	SI	5.311E05	0.0	0.0	3.088_531062.394_2.976_3.960_8895198.711_0.74_4.67_2.976_93741.011_3.817_93741.011	
4398	FA(15:0)-H	FA	(15:0)	M-H	O2 H29 C15	241.21670803853985	6.190278	217801.15625	881203.78125	881203.78125	N	1	MS1	241.21615950853985	241.21730353	-5.954914601602468E-4	-2.4687046729104583	2.369269941223023	5.931	4.090E06	1.0	0.59	2.610	SI	2.311E05	0.0	0.0	5.931_231137.748_5.868_6.760_4090312.109_0.59_2.61_5.881_63952.930_6.760_63952.930;6.792_87541.397_6.760_7.064_67956.579_0.70_0.39_6.760_62967.546_6.969_62967.546	
4416	FA(15:0)-H	FA	(15:0)	M-H	O2 H29 C15	241.21671471411906	22.792674	67308.578125	153697.871094	153697.871094	N	1	MS1	241.21616618411906	241.21730353	-5.888158809455035E-4	-2.441029928715737	18.971665941223023	23.688	2.856E05	1.0	0.78	0.860	SI	9.734E04	0.0	0.0	23.688_97344.866_22.704_23.688_285634.995_0.78_0.86_22.857_41399.527_23.592_41399.527	
4420	FA(15:0)-H	FA	(15:0)	M-H	O2 H29 C15	241.21672989487774	7.439579	72710.179688	116384.35937600001	116384.35937600001	N	1	MS1	241.21618136487774	241.21730353	-5.736351222651592E-4	-2.3780955283320946	3.618570941223023	7.28	4.177E05	1.0	0.41	0.810	SI	8.017E04	0.0	0.0	7.280_80171.458_7.177_8.166_417735.275_0.41_0.81_7.177_44401.059_8.075_44401.059	
4409	FA(15:0)-H	FA	(15:0)	M-H	O2 H29 C15	241.2167401815786	4.10212	145680.5625	1342015.3750030003	1342015.3750030003	N	1	MS1	241.21619165157858	241.21730353	-5.633484214229156E-4	-2.335450276226218	0.2811119412230232	2.844	2.155E07	1.0	0.79	9.540	SI	5.357E05	0.0	0.0	1.614_165570.670_0.044_1.898_770758.799_0.46_0.00_0.000_0.000_0.000_0.000;2.031_9214449.440_1.898_2.201_32585494.745_0.98_9214448.44_1.898_0.000_2.195_0.000;2.251_176370.955_2.201_2.655_1402478.009_0.65_87606.95_2.201_2.013_2.377_2.013;2.844_535720.431_2.655_5.089_21554680.746_0.79_9.54_2.655_50839.146_5.051_50839.146	
4412	WE(3:0_12:0)-H	WE	(3:0_12:0)	M-H	H29 C15 O2	241.2167462637315	0.013386	141682.234375	754987.125002	754987.125002	N	1	MS1	241.2161977337315	241.21730352999995	-5.572662684585339E-4	-2.310235687711473	2.8908672503991886	0.0040	1.528E04	1.0	0.0	0.000	SI	1.479E05	0.0	0.0	0.004_147945.000_0.004_0.056_15280.657_0.00_0.00_0.000_0.000_0.000_0.000;0.216_161045.606_0.056_0.555_86837.317_0.62_0.46_0.056_110068.437_0.486_110068.437	
4426	FA(15:0)-H	FA	(15:0)	M-H	O2 H29 C15	241.21674815591334	10.050584	55555.085938	96564.074219	96564.074219	N	1	MS1	241.21619962591333	241.21730353	-5.55374086673055E-4	-2.302391329995037	6.229575941223024	10.468	4.297E05	1.0	0.65	1.110	SI	8.051E04	0.0	0.0	10.468_80507.227_9.554_10.542_429739.693_0.65_1.11_9.554_38105.836_10.505_38105.836	
4404	FA(15:0)-H	FA	(15:0)	M-H	O2 H29 C15	241.2167705483153	6.866023	80675.484375	188821.605469	188821.605469	N	1	MS1	241.2162220183153	241.21730353	-5.329816846995072E-4	-2.209559872217211	3.045014941223023	6.792	6.796E04	1.0	0.7	0.390	SI	8.754E04	0.0	0.0	5.931_231137.748_5.868_6.760_4090312.109_0.59_2.61_5.881_63952.930_6.760_63952.930;6.792_87541.397_6.760_7.064_67956.579_0.70_0.39_6.760_62967.546_6.969_62967.546	
4424	FA(15:0)-H	FA	(15:0)	M-H	O2 H29 C15	241.21690468887272	24.517496	85654.929688	250529.679688	250529.679688	N	1	MS1	241.2163561588727	241.21730353	-3.9884112729282606E-4	-1.6534580558464977	20.696487941223026	24.575	2.234E05	0.82	0.93	0.520	BS	1.856E04	0.092	0.096	24.970_22073.917_0.016_0.016_45518.098_0.49_0.00_24.929_24.994;24.575_18557.841_0.092_0.096_223372.441_0.93_0.52_24.481_24.639;24.835_22379.250_0.134_0.097_330868.272_0.43_0.41_24.639_24.929	
4435	FA(15:0)-H	FA	(15:0)	M-H	O2 H29 C15	241.21691051091935	24.954415	97598.273438	592696.609378	592696.609378	N	1	MS1	241.21636198091934	241.21730353	-3.9301908066136093E-4	-1.6293218147964998	21.133406941223022	24.97	4.552E04	0.82	0.49	0.000	BS	2.207E04	0.016	0.016	24.970_22073.917_0.016_0.016_45518.098_0.49_0.00_24.929_24.994;24.575_18557.841_0.092_0.096_223372.441_0.93_0.52_24.481_24.639;24.835_22379.250_0.134_0.097_330868.272_0.43_0.41_24.639_24.929	
4436	FA(15:0)-H	FA	(15:0)	M-H	O2 H29 C15	241.21694349116848	24.204672	87167.6875	399556.468751	399556.468751	N	1	MS1	241.21639496116848	241.21730353	-3.600388315305736E-4	-1.4925968510081307	20.38366394122302	24.757	3.522E05	1.0	0.67	0.720	SI	9.708E04	0.0	0.0	24.757_97082.299_23.868_24.858_352229.285_0.67_0.72_23.921_56412.102_24.824_56412.102	
4438	FA(15:0)-H	FA	(15:0)	M-H	O2 H29 C15	241.216959	22.518585	50204.257813	50204.257813	50204.257813	N	1	MS1	241.21641047	241.21730353	-3.445300000066709E-4	-1.4283024912582387	18.697576941223026	22.721	9.864E05	1.0	0.69	2.770	SI	6.506E04	0.0	0.0	22.721_65064.999_22.208_23.008_986376.025_0.69_2.77_22.208_17274.045_22.858_17274.045;22.065_50760.883_22.024_22.208_127760.082_0.48_1.94_22.024_17274.045_22.208_17274.045	
5046	cPA(6:0)-H	cPA	(6:0)	M-H	C9 H16 O6 N0 P1	251.068538	24.776694	14985.480744	14985.480744	14985.480744	N	1	MS1	251.06798947	251.06900153	-4.635300000188636E-4	-1.8462329705884333	-1.0	24.762	1.811E04	1.0	0.79	8,091.220	SI	8.092E03	0.0	0.0	24.762_8092.222_24.729_24.863_18110.501_0.79_8091.22_24.729_0.000_24.863_0.000;24.280_6149.982_24.280_24.442_14165.158_0.47_5486.83_24.325_0.000_24.442_0.000;24.560_8294.349_24.442_24.656_32184.227_0.48_8293.35_24.442_0.000_24.656_0.000;24.678_7461.249_24.656_24.729_9126.974_0.21_281.63_24.656_26.399_24.729_26.399;24.903_5401.477_24.863_24.992_6788.538_0.82_5400.48_24.863_0.000_24.936_0.000	
5204	WE(2:0_14:1)-H	WE	(2:0_14:1)	M-H	H29 C16 O2	253.2164651530458	2.807709	154893.15625	666286.4375	666286.4375	N	1	MS1	253.21591662304579	253.21730352999995	-8.383769541637776E-4	-3.3109172809695124	0.09171266919646825	3.049	7.413E06	0.65	0.56	153,566.430	BS	1.313E05	0.587	0.297	3.049_131324.414_0.587_0.297_7412768.931_0.56_153566.43_2.650_3.247;2.558_38146.840_0.048_0.048_233266.852_0.89_75492.19_2.515_2.650	
5208	WE(2:0_14:1)-H	WE	(2:0_14:1)	M-H	H29 C16 O2	253.21659802832986	2.069423	3436589.25	1.1858237875E7	1.1858237875E7	N	1	MS1	253.21604949832985	253.21730352999995	-7.055016700974193E-4	-2.786164903429917	0.6465733308035317	2.024	5.425E07	1.0	0.98	24,134.500	SI	1.501E07	0.0	0.0	2.024_15012284.016_1.935_2.152_54253620.350_0.98_24134.50_1.935_622.000_2.148_622.000	
5210	FA(16:1)-H	FA	(16:1)	M-H	O2 H29 C16	253.21667885140678	3.222778	120483.841025	610109.4011969999	610109.4011969999	N	1	MS1	253.21613032140678	253.21730353	-6.246785932262355E-4	-2.4669778834126093	0.3504870245004241	3.049	7.413E06	0.65	0.56	153,566.430	BS	1.313E05	0.587	0.297	3.049_131324.414_0.587_0.297_7412768.931_0.56_153566.43_2.650_3.247;2.558_38146.840_0.048_0.048_233266.852_0.89_75492.19_2.515_2.650	
5212	FA(16:1)-H	FA	(16:1)	M-H	O2 H29 C16	253.216747	3.396628	108266.944153	108266.944153	108266.944153	N	1	MS1	253.21619847	253.21730353	-5.565300000114348E-4	-2.197845174890619	0.17663702450042384	2.826	3.222E06	1.0	0.44	6.030	SI	1.553E05	0.0	0.0	2.826_155331.852_2.745_3.942_3221582.371_0.44_6.03_2.758_22102.030_3.898_22102.030	
5325	WE(3:0_13:0)-H	WE	(3:0_13:0)	M-H	H31 C16 O2	255.23196184907016	2.109565	9.6525488E7	1.8218416E8	1.8218416E8	N	1	MS1	255.23141331907016	255.23295353	-9.916809298431417E-4	-3.885418792879623	1.4804647554835828	2.022	2.987E09	1.0	0.98	395.460	SI	8.128E08	0.0	0.0	2.022_812844559.248_1.917_2.170_2986756255.034_0.98_395.46_1.929_2050233.137_2.162_2050233.137	
5327	WE(3:0_13:0)-H	WE	(3:0_13:0)	M-H	H31 C16 O2	255.23213088795572	3.572046	2492247.5	4436338.875	4436338.875	N	1	MS1	255.23158235795572	255.23295353	-8.226420442838389E-4	-3.223120104039886	0.017983755483582886	5.921	4.160E08	1.0	0.69	4.320	SI	5.600E06	0.0	0.0	2.834_15370205.398_2.676_3.535_489863707.180_0.57_6.35_2.676_2090904.850_3.112_2090904.850;2.020_806001395.732_0.164_2.178_3138122752.573_0.99_515.65_1.869_1560059.597_2.178_1560059.597;2.254_7516298.459_2.178_2.676_86409016.356_0.71_3.82_2.178_1560059.597_2.298_1560059.597;5.921_5599657.488_3.535_7.549_415994565.768_0.69_4.32_3.535_1051670.990_7.543_1051670.990	
5333	FA(16:0)-H	FA	(16:0)	M-H	O2 H31 C16	255.232185	11.838055	747846.3125	747846.3125	747846.3125	N	1	MS1	255.23163646999998	255.23295353	-7.685300000161988E-4	-3.0111079121907056	6.544775095654572	11.519	1.251E06	1.0	0.65	0.330	SI	9.831E05	0.0	0.0	11.519_983121.789_11.339_12.327_1251478.836_0.65_0.33_11.339_741677.121_12.277_741677.121	
