# version: 4.2.21
# date: 2023/10/12
# data: E:\LipidSearch\data\Akeem\AD gang_lipidomics\FC9_gangliosides.raw
# filter: TopRankFilter(Peak) TopRankFilter(Lipid) Class(CL,DLCL,MLCL,LPA,PA,LPC,PC,LPE,PE,LPG,PG,LPI,PI,LPS,PS,PIP,PIP2,PIP3,Cer,CerP,CerPE,Hex1SPH,Hex1Cer,Hex2Cer,Hex3Cer,CerG2GNAc1,CerG3GNAc1,CerG3GNAc2,GM3,GM2,GM1,GD1a,GD1b,GD2,GD3,GT1a,GT1b,GT1c,GT2,GT3,GQ1c,GQ1b,LSM,phSM,SM,SPH,SPHP,ST,AcHexSiE,AcHexStE,AcHexZyE,AcHexCmE,AcHexChE,ChE,D7ChE,CmE,DG,D5DG,MG,SiE,StE,TG,D5TG,ZyE,AcCa,AEA,Co,cPA,FA,LPEt,LPMe,OAHFA,PAF,PEt,PMe,SL,WE)

DataId	LipidIon	Class	FattyAcid	Ion	Formula	ObsMz	Rt	It.	It.(S)	It.(N)	Pol.	z	Scan	ObsMass	CalcMz	Delta(Da)	Delta(PPM)	t-Score	TopRT	Area	AreaScore	PeakQuality	SN	QMethod	Height	Hwhm(L)	Hwhm(R)	QuantInfo	
3294	FA(14:0)-H	FA	(14:0)	M-H	O2 H27 C14	227.201437	20.48296	89698.859375	89698.859375	89698.859375	N	1	MS1	227.20088847	227.20165353000002	-2.1653000001720102E-4	-0.9530332450517331	18.512494121573134	20.595	8.053E05	1.0	0.64	1.450	SI	1.087E05	0.0	0.0	20.156_104010.348_20.035_20.334_442473.316_0.47_1.07_20.035_50201.522_20.334_50201.522;19.838_104000.548_19.761_19.908_247469.411_0.62_1.31_19.761_44967.034_19.908_44967.034;19.978_99316.975_19.908_20.035_192641.634_0.73_1.21_19.908_44967.034_20.035_44967.034;20.595_108650.085_20.334_20.748_805289.410_0.64_1.45_20.334_44426.505_20.748_44426.505	
3296	FA(14:0)-H	FA	(14:0)	M-H	O2 H27 C14	227.20148999999998	22.108328	390850.963463	390850.963463	390850.963463	N	1	MS1	227.20094146999998	227.20165353000002	-1.6353000003732632E-4	-0.7197593415734992	20.137862121573136	22.128	3.660E05	1.0	0.61	0.710	SI	1.267E05	0.0	0.0	22.128_126651.534_21.711_22.225_365956.270_0.61_0.71_21.756_74184.468_22.225_74184.468;22.655_147077.833_22.225_22.700_828363.008_0.59_0.96_22.225_74184.468_22.475_74184.468	
5729	FA(15:0)-H	FA	(15:0)	M-H	O2 H29 C15	241.21653100000003	11.671517	23269.816406	23269.816406	23269.816406	N	1	MS1	241.21598247000003	241.21730353	-7.72529999977678E-4	-3.2026484815273686	8.928485053402827	11.96	2.128E05	1.0	0.7	1.060	SI	6.607E04	0.0	0.0	11.960_66068.739_11.176_12.162_212816.228_0.70_1.06_11.231_32127.466_12.088_32127.466	
5730	WE(3:0_12:0)-H	WE	(3:0_12:0)	M-H	H29 C15 O2	241.21662316907623	2.033657	2439312.5	6751899.1875	6751899.1875	N	1	MS1	241.21607463907623	241.21730352999995	-6.803609237238106E-4	-2.8205455409296936	0.04754249103482211	2.042	1.492E07	1.0	0.99	3,148,836.420	SI	3.149E06	0.0	0.0	2.042_3148837.416_1.885_2.298_14924166.884_0.99_3148836.42_1.905_0.000_2.292_0.000	
5731	FA(15:0)-H	FA	(15:0)	M-H	O2 H29 C15	241.21671	10.61243	45751.175781	45751.175781	45751.175781	N	1	MS1	241.21616147	241.21730353	-5.935300000032839E-4	-2.4605731074826886	7.869398053402827	10.849	1.619E05	1.0	0.85	0.870	SI	6.253E04	0.0	0.0	10.849_62534.313_10.597_10.984_161870.040_0.85_0.87_10.597_33375.441_10.886_33375.441;10.462_68499.066_10.118_10.597_315230.963_0.67_1.51_10.118_27301.367_10.597_27301.367;11.015_53809.141_10.984_11.101_30196.994_0.51_0.51_10.984_35591.049_11.070_35591.049	
5732	FA(15:0)-H	FA	(15:0)	M-H	O2 H29 C15	241.216726	8.971913	31025.709957	31025.709957	31025.709957	N	1	MS1	241.21617747	241.21730353	-5.775300000152583E-4	-2.3942424014537154	6.228881053402828	9.404	3.299E05	1.0	0.58	0.690	SI	5.328E04	0.0	0.0	9.404_53284.758_8.638_9.460_329917.707_0.58_0.69_8.638_31475.396_9.441_31475.396;8.502_51824.760_8.477_8.638_32436.386_0.30_0.53_8.477_33870.430_8.638_33870.430	
5733	WE(3:0_12:0)-H	WE	(3:0_12:0)	M-H	H29 C15 O2	241.21682351161536	0.146775	128869.609375	249193.851563	249193.851563	N	1	MS1	241.21627498161536	241.21730352999995	-4.8001838459299506E-4	-1.9899916978221321	1.8393395089651778	0.084	6.704E05	1.0	0.71	0.890	SI	1.649E05	0.0	0.0	0.084_164928.837_0.004_0.424_670371.399_0.71_0.89_0.064_87311.067_0.424_87311.067;0.529_129359.478_0.424_0.640_210683.271_0.58_0.48_0.424_87311.067_0.630_87311.067	
6787	cPA(6:0)-H	cPA	(6:0)	M-H	C9 H16 O6 N0 P1	251.066385	0.013291	16129.442838	16129.442838	16129.442838	N	1	MS1	251.06583647	251.06900153	-0.0026165300000116076	-10.421688736309841	-1.0	0.011	4.463E03	1.0	0.61	0.000	SI	6.598E03	0.0	0.0	0.011_6597.536_0.004_0.035_4462.530_0.61_0.00_0.000_0.000_0.000_0.000;0.063_7350.119_0.035_0.090_4946.576_0.97_7349.12_0.035_0.000_0.090_0.000;0.177_12811.191_0.090_0.200_28319.804_0.80_12810.19_0.090_0.000_0.200_0.000;0.303_44349.082_0.200_0.504_455588.130_0.54_36.94_0.200_1169.013_0.468_1169.013	
6788	cPA(6:0)-H	cPA	(6:0)	M-H	C9 H16 O6 N0 P1	251.06786899999997	2.429069	37237.754207	37237.754207	37237.754207	N	1	MS1	251.06732046999997	251.06900153	-0.0011325300000351035	-4.510861859341146	-1.0	3.01	3.222E06	1.0	0.95	0.000	SI	2.268E05	0.0	0.0	3.010_226823.337_2.405_3.029_3222191.857_0.95_0.00_0.000_0.000_0.000_0.000;2.076_110474.024_1.830_2.304_1593655.771_0.47_110473.02_1.830_0.305_2.304_0.305;2.367_12936.065_2.304_2.405_9888.980_0.67_12935.07_2.304_0.000_2.405_0.000	
6789	cPA(6:0)-H	cPA	(6:0)	M-H	C9 H16 O6 N0 P1	251.068165	11.113376	32646.674495	32646.674495	32646.674495	N	1	MS1	251.06761647	251.06900153	-8.365300000150455E-4	-3.3318912720669505	-1.0	11.081	1.220E05	1.0	0.66	20,316.530	SI	2.032E04	0.0	0.0	11.081_20317.532_11.050_11.278_122008.347_0.66_20316.53_11.050_0.000_11.278_0.000;10.686_18741.524_10.619_10.865_101681.128_0.59_18740.52_10.619_0.000_10.865_0.000;10.908_32378.511_10.865_11.050_78849.966_0.77_32377.51_10.865_0.000_11.050_0.000;11.333_22035.415_11.278_11.376_44552.634_0.65_222.69_11.278_98.508_11.376_98.508;11.407_25074.819_11.376_11.604_101982.332_0.58_253.55_11.376_98.508_11.493_98.508	
6790	cPA(6:0)-H	cPA	(6:0)	M-H	C9 H16 O6 N0 P1	251.06820100000002	13.612322	23217.226563	23217.226563	23217.226563	N	1	MS1	251.06765247	251.06900153	-8.005299999922499E-4	-3.188503146927321	-1.0	14.023	3.771E05	1.0	0.6	33,649.660	SI	3.365E04	0.0	0.0	14.023_33650.659_13.479_14.104_377085.618_0.60_33649.66_13.479_0.000_14.061_0.000;13.398_31838.796_13.117_13.479_122865.674_0.42_31837.80_13.117_0.000_13.479_0.000	
6957	WE(2:0_14:2)-H	WE	(2:0_14:2)	M-H	H27 C16 O2	251.20076299999997	2.045856	177975.359375	177975.359375	177975.359375	N	1	MS1	251.20021446999996	251.20165352999996	-8.905299999923955E-4	-3.545100476412008	0.8636577282655513	2.047	5.803E05	1.0	0.94	179,416.060	SI	1.794E05	0.0	0.0	2.047_179417.060_1.898_2.150_580277.600_0.94_179416.06_1.954_0.000_2.150_0.000;2.166_6752.906_2.150_2.194_3000.367_0.97_6751.91_2.150_0.000_2.189_0.000	
7060	FA(16:1)-H	FA	(16:1)	M-H	O2 H29 C16	253.21625300000002	9.354247	14090.609024	14090.609024	14090.609024	N	1	MS1	253.21570447000002	253.21730353	-0.0010505299999863382	-4.1487553158883985	6.671273761966614	9.459	3.188E04	1.0	0.55	14,301.620	SI	1.430E04	0.0	0.0	9.459_14302.623_9.354_9.484_31881.382_0.55_14301.62_9.354_0.000_9.484_0.000;8.971_11387.550_8.860_9.138_67143.008_0.40_11386.55_8.860_0.000_9.138_0.000;9.243_15805.965_9.138_9.354_58425.300_0.62_15804.96_9.138_0.000_9.354_0.000;9.551_19200.944_9.484_9.663_49778.876_0.67_19199.94_9.484_0.000_9.663_0.000;9.724_16427.591_9.663_9.848_43650.984_0.53_5788.68_9.663_2.837_9.817_2.837	
7061	FA(16:1)-H	FA	(16:1)	M-H	O2 H29 C16	253.216459	9.681057	22545.583609	22545.583609	22545.583609	N	1	MS1	253.21591046999998	253.21730353	-8.445300000232692E-4	-3.335216963482734	6.998083761966612	9.724	4.365E04	1.0	0.53	5,788.680	SI	1.643E04	0.0	0.0	9.459_14302.623_9.354_9.484_31881.382_0.55_14301.62_9.354_0.000_9.484_0.000;8.971_11387.550_8.860_9.138_67143.008_0.40_11386.55_8.860_0.000_9.138_0.000;9.243_15805.965_9.138_9.354_58425.300_0.62_15804.96_9.138_0.000_9.354_0.000;9.551_19200.944_9.484_9.663_49778.876_0.67_19199.94_9.484_0.000_9.663_0.000;9.724_16427.591_9.663_9.848_43650.984_0.53_5788.68_9.663_2.837_9.817_2.837	
7063	FA(16:1)-H	FA	(16:1)	M-H	O2 H29 C16	253.21652000000003	8.865831	19628.080865	19628.080865	19628.080865	N	1	MS1	253.21597147000003	253.21730353	-7.835299999783274E-4	-3.094315083798562	6.182857761966613	8.971	6.714E04	1.0	0.4	11,386.550	SI	1.139E04	0.0	0.0	9.459_14302.623_9.354_9.484_31881.382_0.55_14301.62_9.354_0.000_9.484_0.000;8.971_11387.550_8.860_9.138_67143.008_0.40_11386.55_8.860_0.000_9.138_0.000;9.243_15805.965_9.138_9.354_58425.300_0.62_15804.96_9.138_0.000_9.354_0.000;9.551_19200.944_9.484_9.663_49778.876_0.67_19199.94_9.484_0.000_9.663_0.000;9.724_16427.591_9.663_9.848_43650.984_0.53_5788.68_9.663_2.837_9.817_2.837	
7062	WE(2:0_14:1)-H	WE	(2:0_14:1)	M-H	H29 C16 O2	253.21671133506533	2.039753	6225385.0	5.9137174E7	5.9137174E7	N	1	MS1	253.21616280506532	253.21730352999995	-5.921949346259225E-4	-2.338693265333994	0.1155274842919678	2.039	2.638E07	1.0	0.99	6,222,321.900	SI	6.222E06	0.0	0.0	2.039_6222322.898_1.929_2.264_26377758.951_0.99_6222321.90_1.944_0.000_2.259_0.000	
7064	WE(2:0_14:1)-H	WE	(2:0_14:1)	M-H	H29 C16 O2	253.216716	0.140555	28887.654877	28887.654877	28887.654877	N	1	MS1	253.21616747	253.21730352999995	-5.875299999615891E-4	-2.3202704860115113	1.7836705157080324	0.083	3.233E05	1.0	0.62	1.240	SI	3.324E04	0.0	0.0	0.083_33244.620_0.004_0.634_323301.357_0.62_1.24_0.008_14829.369_0.579_14829.369	
7066	FA(16:1)-H	FA	(16:1)	M-H	O2 H29 C16	253.21716399999997	9.248356	22565.705247	22565.705247	22565.705247	N	1	MS1	253.21661546999997	253.21730353	-1.3953000004107707E-4	-0.5510301912143202	6.565382761966612	9.243	5.843E04	1.0	0.62	15,804.960	SI	1.581E04	0.0	0.0	9.459_14302.623_9.354_9.484_31881.382_0.55_14301.62_9.354_0.000_9.484_0.000;8.971_11387.550_8.860_9.138_67143.008_0.40_11386.55_8.860_0.000_9.138_0.000;9.243_15805.965_9.138_9.354_58425.300_0.62_15804.96_9.138_0.000_9.354_0.000;9.551_19200.944_9.484_9.663_49778.876_0.67_19199.94_9.484_0.000_9.663_0.000;9.724_16427.591_9.663_9.848_43650.984_0.53_5788.68_9.663_2.837_9.817_2.837	
7190	LPMe(4:0)-H	LPMe	(4:0)	M-H	C8 H16 O7 N0 P1	255.06309400055832	0.265858	63323.316406	116906.257812	116906.257812	N	1	MS1	255.06254547055832	255.06391653	-8.225294416774886E-4	-3.2248146828458304	-1.0	0.282	9.330E05	1.0	0.69	67,176.310	SI	6.718E04	0.0	0.0	0.282_67177.313_0.004_0.756_932997.685_0.69_67176.31_0.051_0.300_0.679_0.300	
7191	LPMe(4:0)-H	LPMe	(4:0)	M-H	C8 H16 O7 N0 P1	255.063307	24.961268	52982.460754	52982.460754	52982.460754	N	1	MS1	255.06275847	255.06391653	-6.095299999913095E-4	-2.3897255861560884	-1.0	24.967	6.377E04	0.7	0.91	0.000	BS	2.997E04	0.017	0.017	24.967_29974.172_0.017_0.017_63771.183_0.91_0.00_24.929_24.996;24.579_15883.825_0.093_0.089_185295.332_0.74_1.57_24.513_24.658;24.848_22126.595_0.190_0.095_402080.050_0.79_2.25_24.658_24.929	
7232	FA(16:0)-H	FA	(16:0)	M-H	O2 H31 C16	255.23221537108736	3.475332	2157773.25	2.8008454625E7	2.8008454625E7	N	1	MS1	255.23166684108736	255.23295353	-7.381589126396193E-4	-2.892113356369735	0.009115745787394047	3.233	1.790E08	1.0	0.61	3.070	SI	5.359E06	0.0	0.0	3.233_5358923.241_2.435_4.566_178960210.397_0.61_3.07_2.435_1317189.125_4.113_1317189.125	
7249	FA(16:0)-H	FA	(16:0)	M-H	O2 H31 C16	255.23224900000002	14.998096	532168.9375	532168.9375	532168.9375	N	1	MS1	255.23170047000002	255.23295353	-7.045299999788313E-4	-2.7603546059578985	11.531879745787394	14.896	8.450E05	1.0	0.64	0.300	SI	6.652E05	0.0	0.0	14.896_665163.257_14.677_15.173_844958.482_0.64_0.30_14.677_510593.154_15.173_510593.154;14.582_624149.438_14.501_14.677_297971.289_0.64_0.27_14.526_493085.256_14.677_493085.256;15.305_587066.054_15.173_15.487_434246.954_0.45_0.25_15.173_467862.473_15.405_467862.473	
7250	FA(16:0)-H	FA	(16:0)	M-H	O2 H31 C16	255.232257	15.322788	540406.625	540406.625	540406.625	N	1	MS1	255.23170847	255.23295353	-6.965299999990293E-4	-2.729010451618317	11.856571745787393	15.305	4.342E05	1.0	0.45	0.250	SI	5.871E05	0.0	0.0	14.896_665163.257_14.677_15.173_844958.482_0.64_0.30_14.677_510593.154_15.173_510593.154;14.582_624149.438_14.501_14.677_297971.289_0.64_0.27_14.526_493085.256_14.677_493085.256;15.305_587066.054_15.173_15.487_434246.954_0.45_0.25_15.173_467862.473_15.405_467862.473	
7269	FA(16:0)-H	FA	(16:0)	M-H	O2 H31 C16	255.232288	14.668607	469196.6875	469196.6875	469196.6875	N	1	MS1	255.23173947	255.23295353	-6.655299999920317E-4	-2.607551871777523	11.202390745787394	14.582	2.980E05	1.0	0.64	0.270	SI	6.241E05	0.0	0.0	14.896_665163.257_14.677_15.173_844958.482_0.64_0.30_14.677_510593.154_15.173_510593.154;14.582_624149.438_14.501_14.677_297971.289_0.64_0.27_14.526_493085.256_14.677_493085.256;15.305_587066.054_15.173_15.487_434246.954_0.45_0.25_15.173_467862.473_15.405_467862.473	
7277	FA(16:0)-H	FA	(16:0)	M-H	O2 H31 C16	255.23230299155793	11.200816	779937.875	6065851.375	6065851.375	N	1	MS1	255.23175446155793	255.23295353	-6.505384420734117E-4	-2.5488146780395753	7.734599745787394	11.696	3.900E06	1.0	0.54	0.360	SI	8.691E05	0.0	0.0	11.696_869100.107_11.135_11.702_3900004.428_0.54_0.36_11.135_628603.459_11.647_628603.459;10.864_950107.059_10.717_11.135_2485684.729_0.21_0.51_10.717_628603.459_11.135_628603.459	
7279	FA(16:0)-H	FA	(16:0)	M-H	O2 H31 C16	255.232305	12.881508	636279.0625	636279.0625	636279.0625	N	1	MS1	255.23175647	255.23295353	-6.485300000065308E-4	-2.540945566398432	9.415291745787394	12.875	2.510E06	1.0	0.75	0.290	SI	7.371E05	0.0	0.0	12.875_737069.250_12.837_13.825_2510440.365_0.75_0.29_12.906_563135.966_13.775_563135.966	
7300	FA(16:0)-H	FA	(16:0)	M-H	O2 H31 C16	255.232311292024	12.689	667773.9375	1263607.5	1263607.5	N	1	MS1	255.231762762024	255.23295353	-6.422379759953856E-4	-2.5162933055248415	9.222783745787394	12.396	6.191E05	1.0	0.8	0.280	SI	7.966E05	0.0	0.0	12.396_796618.858_12.192_13.178_619110.953_0.80_0.28_12.192_620635.302_13.080_620635.302	
7313	WE(3:0_13:0)-H	WE	(3:0_13:0)	M-H	H31 C16 O2	255.2323131355722	2.861585	4682412.0	7.13671225E7	7.13671225E7	N	1	MS1	255.2317646055722	255.23295353	-6.403944277906248E-4	-2.509070251425295	0.01800313344117832	3.233	1.790E08	1.0	0.61	3.070	SI	5.359E06	0.0	0.0	3.233_5358923.241_2.435_4.566_178960210.397_0.61_3.07_2.435_1317189.125_4.113_1317189.125	
7340	WE(3:0_13:0)-H	WE	(3:0_13:0)	M-H	H31 C16 O2	255.2323190048855	1.811746	2535446.75	4.049516875E7	4.049516875E7	N	1	MS1	255.2317704748855	255.23295353	-6.345251144921349E-4	-2.486074179995438	1.067842133441178	0.384	9.021E06	1.0	0.69	0.000	SI	2.798E06	0.0	0.0	0.384_2797718.880_0.297_1.871_9021490.729_0.69_0.00_0.000_0.000_0.000_0.000;2.039_207999358.877_1.871_2.320_906921201.334_1.00_334.67_1.871_619645.312_2.301_619645.312;3.232_5419840.021_2.320_8.240_514634893.819_0.46_5.90_2.320_785627.668_3.588_785627.668;10.863_941239.801_8.240_11.119_22014424.619_0.54_0.70_8.240_552811.097_11.107_552811.097	
7291	FA(16:0)-H	FA	(16:0)	M-H	O2 H31 C16	255.23233623797162	8.2708	646824.25	6767300.46875	6767300.46875	N	1	MS1	255.23178770797162	255.23295353	-6.172920283802341E-4	-2.4185546554511492	4.804583745787394	10.863	2.201E07	1.0	0.54	0.700	SI	9.412E05	0.0	0.0	0.384_2797718.880_0.297_1.871_9021490.729_0.69_0.00_0.000_0.000_0.000_0.000;2.039_207999358.877_1.871_2.320_906921201.334_1.00_334.67_1.871_619645.312_2.301_619645.312;3.232_5419840.021_2.320_8.240_514634893.819_0.46_5.90_2.320_785627.668_3.588_785627.668;10.863_941239.801_8.240_11.119_22014424.619_0.54_0.70_8.240_552811.097_11.107_552811.097	
7301	FA(16:0)-H	FA	(16:0)	M-H	O2 H31 C16	255.232346	13.780461	522807.875	522807.875	522807.875	N	1	MS1	255.23179747	255.23295353	-6.07529999996359E-4	-2.380306866223313	10.314244745787395	14.178	5.885E06	1.0	0.56	0.330	SI	6.947E05	0.0	0.0	14.178_694659.401_13.686_14.670_5884882.783_0.56_0.33_13.779_523208.679_14.651_523208.679	
7322	WE(3:0_13:0)-H	WE	(3:0_13:0)	M-H	H31 C16 O2	255.23235237226095	2.202523	3406236.0	1.748758225E7	1.748758225E7	N	1	MS1	255.23180384226094	255.23295353	-6.011577390552247E-4	-2.355340243674154	0.6770651334411784	2.04	9.135E08	1.0	0.99	308.010	SI	2.086E08	0.0	0.0	2.040_208648686.031_1.935_2.287_913509974.050_0.99_308.01_1.935_675210.219_2.281_675210.219	
7311	FA(16:0)-H	FA	(16:0)	M-H	O2 H31 C16	255.232353	16.281818	487662.6875	487662.6875	487662.6875	N	1	MS1	255.23180447	255.23295353	-6.005300000140323E-4	-2.352880751915143	12.815601745787395	16.067	1.811E05	1.0	0.53	0.340	SI	5.754E05	0.0	0.0	16.067_575400.677_15.831_17.025_181093.560_0.53_0.34_15.921_429181.681_16.949_429181.681	
7332	FA(16:0)-H	FA	(16:0)	M-H	O2 H31 C16	255.232386	22.469583	721479.125	721479.125	721479.125	N	1	MS1	255.23183747	255.23295353	-5.675300000120842E-4	-2.223586232962774	19.003366745787396	22.928	7.893E06	1.0	0.54	0.580	SI	9.984E05	0.0	0.0	22.928_998350.495_22.247_22.960_7892689.044_0.54_0.58_22.247_614337.481_22.896_614337.481;22.221_739933.302_21.970_22.247_225726.341_0.90_0.38_22.009_536919.658_22.247_536919.658	
7356	FA(16:0)-H	FA	(16:0)	M-H	O2 H31 C16	255.23243340644666	22.972637	1090380.625	5879085.875	5879085.875	N	1	MS1	255.23188487644666	255.23295353	-5.201235533434101E-4	-2.0378470879341464	19.506420745787395	23.662	1.997E07	1.0	0.46	0.490	SI	1.370E06	0.0	0.0	23.662_1369540.370_22.560_23.706_19967952.488_0.46_0.49_22.560_739049.446_23.098_739049.446;22.515_850542.332_22.253_22.560_1370672.276_0.63_0.26_22.304_672624.505_22.560_672624.505	
